HOY;DOY;Month;Day;Hour;DataLoad
4370;183;7;2;2;250
4371;183;7;2;3;140
4372;183;7;2;4;140
4373;183;7;2;5;140
4374;183;7;2;6;150
4375;183;7;2;7;180
4376;183;7;2;8;190
4377;183;7;2;9;190
4378;183;7;2;10;210
4379;183;7;2;11;230
4380;183;7;2;12;220
4381;183;7;2;13;230
4382;183;7;2;14;220
4383;183;7;2;15;210
4384;183;7;2;16;210
4385;183;7;2;17;210
4386;183;7;2;18;250
4387;183;7;2;19;240
4388;183;7;2;20;240
4389;183;7;2;21;230
4390;183;7;2;22;210
4391;183;7;2;23;210
4392;183;7;2;24;210
4393;184;7;3;1;170
4394;184;7;3;2;250
4395;184;7;3;3;140
4396;184;7;3;4;140
4397;184;7;3;5;140
4398;184;7;3;6;150
4399;184;7;3;7;180
4400;184;7;3;8;190
4401;184;7;3;9;190
4402;184;7;3;10;210
4403;184;7;3;11;230
4404;184;7;3;12;220
4405;184;7;3;13;230
4406;184;7;3;14;220
4407;184;7;3;15;210
4408;184;7;3;16;210
4409;184;7;3;17;210
4410;184;7;3;18;250
4411;184;7;3;19;240
4412;184;7;3;20;240
4413;184;7;3;21;230
4414;184;7;3;22;210
4415;184;7;3;23;210
4416;184;7;3;24;210
4417;185;7;4;1;170
4418;185;7;4;2;250
4419;185;7;4;3;140
4420;185;7;4;4;140
4421;185;7;4;5;140
4422;185;7;4;6;150
4423;185;7;4;7;180
4424;185;7;4;8;190
4425;185;7;4;9;190
4426;185;7;4;10;210
4427;185;7;4;11;230
4428;185;7;4;12;220
4429;185;7;4;13;230
4430;185;7;4;14;220
4431;185;7;4;15;210
4432;185;7;4;16;210
4433;185;7;4;17;210
4434;185;7;4;18;250
4435;185;7;4;19;240
4436;185;7;4;20;240
4437;185;7;4;21;230
4438;185;7;4;22;210
4439;185;7;4;23;210
4440;185;7;4;24;210
4441;186;7;5;1;170
4442;186;7;5;2;250
4443;186;7;5;3;140
4444;186;7;5;4;140
4445;186;7;5;5;140
4446;186;7;5;6;150
4447;186;7;5;7;180
4448;186;7;5;8;190
4449;186;7;5;9;190
4450;186;7;5;10;210
4451;186;7;5;11;230
4452;186;7;5;12;220
4453;186;7;5;13;230
4454;186;7;5;14;220
4455;186;7;5;15;210
4456;186;7;5;16;210
4457;186;7;5;17;210
4458;186;7;5;18;250
4459;186;7;5;19;240
4460;186;7;5;20;240
4461;186;7;5;21;230
4462;186;7;5;22;210
4463;186;7;5;23;210
4464;186;7;5;24;210
4465;187;7;6;1;170
4466;187;7;6;2;250
4467;187;7;6;3;140
4468;187;7;6;4;140
4469;187;7;6;5;140
4470;187;7;6;6;150
4471;187;7;6;7;180
4472;187;7;6;8;190
4473;187;7;6;9;190
4474;187;7;6;10;210
4475;187;7;6;11;230
4476;187;7;6;12;220
4477;187;7;6;13;230
4478;187;7;6;14;220
4479;187;7;6;15;210
4480;187;7;6;16;210
4481;187;7;6;17;210
4482;187;7;6;18;250
4483;187;7;6;19;240
4484;187;7;6;20;240
4485;187;7;6;21;230
4486;187;7;6;22;210
4487;187;7;6;23;210
4488;187;7;6;24;210
4489;188;7;7;1;170
4490;188;7;7;2;250
4491;188;7;7;3;140
4492;188;7;7;4;140
4493;188;7;7;5;140
4494;188;7;7;6;150
4495;188;7;7;7;180
4496;188;7;7;8;190
4497;188;7;7;9;190
4498;188;7;7;10;210
4499;188;7;7;11;230
4500;188;7;7;12;220
4501;188;7;7;13;230
4502;188;7;7;14;220
4503;188;7;7;15;210
4504;188;7;7;16;210
4505;188;7;7;17;210
4506;188;7;7;18;250
4507;188;7;7;19;240
4508;188;7;7;20;240
4509;188;7;7;21;230
4510;188;7;7;22;210
4511;188;7;7;23;210
4512;188;7;7;24;210
4513;189;7;8;1;170
4514;189;7;8;2;250
4515;189;7;8;3;140
4516;189;7;8;4;140
4517;189;7;8;5;140
4518;189;7;8;6;150
4519;189;7;8;7;180
4520;189;7;8;8;190
4521;189;7;8;9;190
4522;189;7;8;10;210
4523;189;7;8;11;230
4524;189;7;8;12;220
4525;189;7;8;13;230
4526;189;7;8;14;220
4527;189;7;8;15;210
4528;189;7;8;16;210
4529;189;7;8;17;210
4530;189;7;8;18;250
4531;189;7;8;19;240
4532;189;7;8;20;240
4533;189;7;8;21;230
4534;189;7;8;22;210
4535;189;7;8;23;210
4536;189;7;8;24;210
4537;190;7;9;1;170
4538;190;7;9;2;250
4539;190;7;9;3;140
4540;190;7;9;4;140
4541;190;7;9;5;140
4542;190;7;9;6;150
4543;190;7;9;7;180
4544;190;7;9;8;190
4545;190;7;9;9;190
4546;190;7;9;10;210
4547;190;7;9;11;230
4548;190;7;9;12;220
4549;190;7;9;13;230
4550;190;7;9;14;220
4551;190;7;9;15;210
4552;190;7;9;16;210
4553;190;7;9;17;210
4554;190;7;9;18;250
4555;190;7;9;19;240
4556;190;7;9;20;240
4557;190;7;9;21;230
4558;190;7;9;22;210
4559;190;7;9;23;210
4560;190;7;9;24;210
4561;191;7;10;1;170
4562;191;7;10;2;250
4563;191;7;10;3;140
4564;191;7;10;4;140
4565;191;7;10;5;140
4566;191;7;10;6;150
4567;191;7;10;7;180
4568;191;7;10;8;190
4569;191;7;10;9;190
4570;191;7;10;10;210
4571;191;7;10;11;230
4572;191;7;10;12;220
4573;191;7;10;13;230
4574;191;7;10;14;220
4575;191;7;10;15;210
4576;191;7;10;16;210
4577;191;7;10;17;210
4578;191;7;10;18;250
4579;191;7;10;19;240
4580;191;7;10;20;240
4581;191;7;10;21;230
4582;191;7;10;22;210
4583;191;7;10;23;210
4584;191;7;10;24;210
4585;192;7;11;1;170
4586;192;7;11;2;250
4587;192;7;11;3;140
4588;192;7;11;4;140
4589;192;7;11;5;140
4590;192;7;11;6;150
4591;192;7;11;7;180
4592;192;7;11;8;190
4593;192;7;11;9;190
4594;192;7;11;10;210
4595;192;7;11;11;230
4596;192;7;11;12;220
4597;192;7;11;13;230
4598;192;7;11;14;220
4599;192;7;11;15;210
4600;192;7;11;16;210
4601;192;7;11;17;210
4602;192;7;11;18;250
4603;192;7;11;19;240
4604;192;7;11;20;240
4605;192;7;11;21;230
4606;192;7;11;22;210
4607;192;7;11;23;210
4608;192;7;11;24;210
4609;193;7;12;1;170
4610;193;7;12;2;250
4611;193;7;12;3;140
4612;193;7;12;4;140
4613;193;7;12;5;140
4614;193;7;12;6;150
4615;193;7;12;7;180
4616;193;7;12;8;190
4617;193;7;12;9;190
4618;193;7;12;10;210
4619;193;7;12;11;230
4620;193;7;12;12;220
4621;193;7;12;13;230
4622;193;7;12;14;220
4623;193;7;12;15;210
4624;193;7;12;16;210
4625;193;7;12;17;210
4626;193;7;12;18;250
4627;193;7;12;19;240
4628;193;7;12;20;240
4629;193;7;12;21;230
4630;193;7;12;22;210
4631;193;7;12;23;210
4632;193;7;12;24;210
4633;194;7;13;1;170
4634;194;7;13;2;250
4635;194;7;13;3;140
4636;194;7;13;4;140
4637;194;7;13;5;140
4638;194;7;13;6;150
4639;194;7;13;7;180
4640;194;7;13;8;190
4641;194;7;13;9;190
4642;194;7;13;10;210
4643;194;7;13;11;230
4644;194;7;13;12;220
4645;194;7;13;13;230
4646;194;7;13;14;220
4647;194;7;13;15;210
4648;194;7;13;16;210
4649;194;7;13;17;210
4650;194;7;13;18;250
4651;194;7;13;19;240
4652;194;7;13;20;240
4653;194;7;13;21;230
4654;194;7;13;22;210
4655;194;7;13;23;210
4656;194;7;13;24;210
4657;195;7;14;1;170
4658;195;7;14;2;250
4659;195;7;14;3;140
4660;195;7;14;4;140
4661;195;7;14;5;140
4662;195;7;14;6;150
4663;195;7;14;7;180
4664;195;7;14;8;190
4665;195;7;14;9;190
4666;195;7;14;10;210
4667;195;7;14;11;230
4668;195;7;14;12;220
4669;195;7;14;13;230
4670;195;7;14;14;220
4671;195;7;14;15;210
4672;195;7;14;16;210
4673;195;7;14;17;210
4674;195;7;14;18;250
4675;195;7;14;19;240
4676;195;7;14;20;240
4677;195;7;14;21;230
4678;195;7;14;22;210
4679;195;7;14;23;210
4680;195;7;14;24;210
4681;196;7;15;1;170
4682;196;7;15;2;250
4683;196;7;15;3;140
4684;196;7;15;4;140
4685;196;7;15;5;140
4686;196;7;15;6;150
4687;196;7;15;7;180
4688;196;7;15;8;190
4689;196;7;15;9;190
4690;196;7;15;10;210
4691;196;7;15;11;230
4692;196;7;15;12;220
4693;196;7;15;13;230
4694;196;7;15;14;220
4695;196;7;15;15;210
4696;196;7;15;16;210
4697;196;7;15;17;210
4698;196;7;15;18;250
4699;196;7;15;19;240
4700;196;7;15;20;240
4701;196;7;15;21;230
4702;196;7;15;22;210
4703;196;7;15;23;210
4704;196;7;15;24;210
4705;197;7;16;1;170
4706;197;7;16;2;250
4707;197;7;16;3;140
4708;197;7;16;4;140
4709;197;7;16;5;140
4710;197;7;16;6;150
4711;197;7;16;7;180
4712;197;7;16;8;190
4713;197;7;16;9;190
4714;197;7;16;10;210
4715;197;7;16;11;230
4716;197;7;16;12;220
4717;197;7;16;13;230
4718;197;7;16;14;220
4719;197;7;16;15;210
4720;197;7;16;16;210
4721;197;7;16;17;210
4722;197;7;16;18;250
4723;197;7;16;19;240
4724;197;7;16;20;240
4725;197;7;16;21;230
4726;197;7;16;22;210
4727;197;7;16;23;210
4728;197;7;16;24;210
4729;198;7;17;1;170
4730;198;7;17;2;250
4731;198;7;17;3;140
4732;198;7;17;4;140
4733;198;7;17;5;140
4734;198;7;17;6;150
4735;198;7;17;7;180
4736;198;7;17;8;190
4737;198;7;17;9;190
4738;198;7;17;10;210
4739;198;7;17;11;230
4740;198;7;17;12;220
4741;198;7;17;13;230
4742;198;7;17;14;220
4743;198;7;17;15;210
4744;198;7;17;16;210
4745;198;7;17;17;210
4746;198;7;17;18;250
4747;198;7;17;19;240
4748;198;7;17;20;240
4749;198;7;17;21;230
4750;198;7;17;22;210
4751;198;7;17;23;210
4752;198;7;17;24;210
4753;199;7;18;1;170
4754;199;7;18;2;250
4755;199;7;18;3;140
4756;199;7;18;4;140
4757;199;7;18;5;140
4758;199;7;18;6;150
4759;199;7;18;7;180
4760;199;7;18;8;190
4761;199;7;18;9;190
4762;199;7;18;10;210
4763;199;7;18;11;230
4764;199;7;18;12;220
4765;199;7;18;13;230
4766;199;7;18;14;220
4767;199;7;18;15;210
4768;199;7;18;16;210
4769;199;7;18;17;210
4770;199;7;18;18;250
4771;199;7;18;19;240
4772;199;7;18;20;240
4773;199;7;18;21;230
4774;199;7;18;22;210
4775;199;7;18;23;210
4776;199;7;18;24;210
4777;200;7;19;1;170
4778;200;7;19;2;250
4779;200;7;19;3;140
4780;200;7;19;4;140
4781;200;7;19;5;140
4782;200;7;19;6;150
4783;200;7;19;7;180
4784;200;7;19;8;190
4785;200;7;19;9;190
4786;200;7;19;10;210
4787;200;7;19;11;230
4788;200;7;19;12;220
4789;200;7;19;13;230
4790;200;7;19;14;220
4791;200;7;19;15;210
4792;200;7;19;16;210
4793;200;7;19;17;210
4794;200;7;19;18;250
4795;200;7;19;19;240
4796;200;7;19;20;240
4797;200;7;19;21;230
4798;200;7;19;22;210
4799;200;7;19;23;210
4800;200;7;19;24;210
4801;201;7;20;1;170
4802;201;7;20;2;250
4803;201;7;20;3;140
4804;201;7;20;4;140
4805;201;7;20;5;140
4806;201;7;20;6;150
4807;201;7;20;7;180
4808;201;7;20;8;190
4809;201;7;20;9;190
4810;201;7;20;10;210
4811;201;7;20;11;230
4812;201;7;20;12;220
4813;201;7;20;13;230
4814;201;7;20;14;220
4815;201;7;20;15;210
4816;201;7;20;16;210
4817;201;7;20;17;210
4818;201;7;20;18;250
4819;201;7;20;19;240
4820;201;7;20;20;240
4821;201;7;20;21;230
4822;201;7;20;22;210
4823;201;7;20;23;210
4824;201;7;20;24;210
4825;202;7;21;1;170
4826;202;7;21;2;250
4827;202;7;21;3;140
4828;202;7;21;4;140
4829;202;7;21;5;140
4830;202;7;21;6;150
4831;202;7;21;7;180
4832;202;7;21;8;190
4833;202;7;21;9;190
4834;202;7;21;10;210
4835;202;7;21;11;230
4836;202;7;21;12;220
4837;202;7;21;13;230
4838;202;7;21;14;220
4839;202;7;21;15;210
4840;202;7;21;16;210
4841;202;7;21;17;210
4842;202;7;21;18;250
4843;202;7;21;19;240
4844;202;7;21;20;240
4845;202;7;21;21;230
4846;202;7;21;22;210
4847;202;7;21;23;210
4848;202;7;21;24;210
4849;203;7;22;1;170
4850;203;7;22;2;250
4851;203;7;22;3;140
4852;203;7;22;4;140
4853;203;7;22;5;140
4854;203;7;22;6;150
4855;203;7;22;7;180
4856;203;7;22;8;190
4857;203;7;22;9;190
4858;203;7;22;10;210
4859;203;7;22;11;230
4860;203;7;22;12;220
4861;203;7;22;13;230
4862;203;7;22;14;220
4863;203;7;22;15;210
4864;203;7;22;16;210
4865;203;7;22;17;210
4866;203;7;22;18;250
4867;203;7;22;19;240
4868;203;7;22;20;240
4869;203;7;22;21;230
4870;203;7;22;22;210
4871;203;7;22;23;210
4872;203;7;22;24;210
4873;204;7;23;1;170
4874;204;7;23;2;250
4875;204;7;23;3;140
4876;204;7;23;4;140
4877;204;7;23;5;140
4878;204;7;23;6;150
4879;204;7;23;7;180
4880;204;7;23;8;190
4881;204;7;23;9;190
4882;204;7;23;10;210
4883;204;7;23;11;230
4884;204;7;23;12;220
4885;204;7;23;13;230
4886;204;7;23;14;220
4887;204;7;23;15;210
4888;204;7;23;16;210
4889;204;7;23;17;210
4890;204;7;23;18;250
4891;204;7;23;19;240
4892;204;7;23;20;240
4893;204;7;23;21;230
4894;204;7;23;22;210
4895;204;7;23;23;210
4896;204;7;23;24;210
4897;205;7;24;1;170
4898;205;7;24;2;250
4899;205;7;24;3;140
4900;205;7;24;4;140
4901;205;7;24;5;140
4902;205;7;24;6;150
4903;205;7;24;7;180
4904;205;7;24;8;190
4905;205;7;24;9;190
4906;205;7;24;10;210
4907;205;7;24;11;230
4908;205;7;24;12;220
4909;205;7;24;13;230
4910;205;7;24;14;220
4911;205;7;24;15;210
4912;205;7;24;16;210
4913;205;7;24;17;210
4914;205;7;24;18;250
4915;205;7;24;19;240
4916;205;7;24;20;240
4917;205;7;24;21;230
4918;205;7;24;22;210
4919;205;7;24;23;210
4920;205;7;24;24;210
4921;206;7;25;1;170
4922;206;7;25;2;250
4923;206;7;25;3;140
4924;206;7;25;4;140
4925;206;7;25;5;140
4926;206;7;25;6;150
4927;206;7;25;7;180
4928;206;7;25;8;190
4929;206;7;25;9;190
4930;206;7;25;10;210
4931;206;7;25;11;230
4932;206;7;25;12;220
4933;206;7;25;13;230
4934;206;7;25;14;220
4935;206;7;25;15;210
4936;206;7;25;16;210
4937;206;7;25;17;210
4938;206;7;25;18;250
4939;206;7;25;19;240
4940;206;7;25;20;240
4941;206;7;25;21;230
4942;206;7;25;22;210
4943;206;7;25;23;210
4944;206;7;25;24;210
4945;207;7;26;1;170
4946;207;7;26;2;250
4947;207;7;26;3;140
4948;207;7;26;4;140
4949;207;7;26;5;140
4950;207;7;26;6;150
4951;207;7;26;7;180
4952;207;7;26;8;190
4953;207;7;26;9;190
4954;207;7;26;10;210
4955;207;7;26;11;230
4956;207;7;26;12;220
4957;207;7;26;13;230
4958;207;7;26;14;220
4959;207;7;26;15;210
4960;207;7;26;16;210
4961;207;7;26;17;210
4962;207;7;26;18;250
4963;207;7;26;19;240
4964;207;7;26;20;240
4965;207;7;26;21;230
4966;207;7;26;22;210
4967;207;7;26;23;210
4968;207;7;26;24;210
4969;208;7;27;1;170
4970;208;7;27;2;250
4971;208;7;27;3;140
4972;208;7;27;4;140
4973;208;7;27;5;140
4974;208;7;27;6;150
4975;208;7;27;7;180
4976;208;7;27;8;190
4977;208;7;27;9;190
4978;208;7;27;10;210
4979;208;7;27;11;230
4980;208;7;27;12;220
4981;208;7;27;13;230
4982;208;7;27;14;220
4983;208;7;27;15;210
4984;208;7;27;16;210
4985;208;7;27;17;210
4986;208;7;27;18;250
4987;208;7;27;19;240
4988;208;7;27;20;240
4989;208;7;27;21;230
4990;208;7;27;22;210
4991;208;7;27;23;210
4992;208;7;27;24;210
4993;209;7;28;1;170
4994;209;7;28;2;250
4995;209;7;28;3;140
4996;209;7;28;4;140
4997;209;7;28;5;140
4998;209;7;28;6;150
4999;209;7;28;7;180
5000;209;7;28;8;190
5001;209;7;28;9;190
5002;209;7;28;10;210
5003;209;7;28;11;230
5004;209;7;28;12;220
5005;209;7;28;13;230
5006;209;7;28;14;220
5007;209;7;28;15;210
5008;209;7;28;16;210
5009;209;7;28;17;210
5010;209;7;28;18;250
5011;209;7;28;19;240
5012;209;7;28;20;240
5013;209;7;28;21;230
5014;209;7;28;22;210
5015;209;7;28;23;210
5016;209;7;28;24;210
5017;210;7;29;1;170
5018;210;7;29;2;250
5019;210;7;29;3;140
5020;210;7;29;4;140
5021;210;7;29;5;140
5022;210;7;29;6;150
5023;210;7;29;7;180
5024;210;7;29;8;190
5025;210;7;29;9;190
5026;210;7;29;10;210
5027;210;7;29;11;230
5028;210;7;29;12;220
5029;210;7;29;13;230
5030;210;7;29;14;220
5031;210;7;29;15;210
5032;210;7;29;16;210
5033;210;7;29;17;210
5034;210;7;29;18;250
5035;210;7;29;19;240
5036;210;7;29;20;240
5037;210;7;29;21;230
5038;210;7;29;22;210
5039;210;7;29;23;210
5040;210;7;29;24;210
5041;211;7;30;1;170
5042;211;7;30;2;250
5043;211;7;30;3;140
5044;211;7;30;4;140
5045;211;7;30;5;140
5046;211;7;30;6;150
5047;211;7;30;7;180
5048;211;7;30;8;190
5049;211;7;30;9;190
5050;211;7;30;10;210
5051;211;7;30;11;230
5052;211;7;30;12;220
5053;211;7;30;13;230
5054;211;7;30;14;220
5055;211;7;30;15;210
5056;211;7;30;16;210
5057;211;7;30;17;210
5058;211;7;30;18;250
5059;211;7;30;19;240
5060;211;7;30;20;240
5061;211;7;30;21;230
5062;211;7;30;22;210
5063;211;7;30;23;210
5064;211;7;30;24;210
5065;212;7;31;1;170
5066;212;7;31;2;250
5067;212;7;31;3;140
5068;212;7;31;4;140
5069;212;7;31;5;140
5070;212;7;31;6;150
5071;212;7;31;7;180
5072;212;7;31;8;190
5073;212;7;31;9;190
5074;212;7;31;10;210
5075;212;7;31;11;230
5076;212;7;31;12;220
5077;212;7;31;13;230
5078;212;7;31;14;220
5079;212;7;31;15;210
5080;212;7;31;16;210
5081;212;7;31;17;210
5082;212;7;31;18;250
5083;212;7;31;19;240
5084;212;7;31;20;240
5085;212;7;31;21;230
5086;212;7;31;22;210
5087;212;7;31;23;210
5088;212;7;31;24;210
5089;213;8;1;1;160
5090;213;8;1;2;150
5091;213;8;1;3;130
5092;213;8;1;4;130
5093;213;8;1;5;130
5094;213;8;1;6;130
5095;213;8;1;7;180
5096;213;8;1;8;170
5097;213;8;1;9;200
5098;213;8;1;10;240
5099;213;8;1;11;220
5100;213;8;1;12;230
5101;213;8;1;13;230
5102;213;8;1;14;220
5103;213;8;1;15;210
5104;213;8;1;16;210
5105;213;8;1;17;190
5106;213;8;1;18;230
5107;213;8;1;19;250
5108;213;8;1;20;230
5109;213;8;1;21;260
5110;213;8;1;22;270
5111;213;8;1;23;240
5112;213;8;1;24;210
5113;214;8;2;1;160
5114;214;8;2;2;150
5115;214;8;2;3;130
5116;214;8;2;4;130
5117;214;8;2;5;130
5118;214;8;2;6;130
5119;214;8;2;7;180
5120;214;8;2;8;170
5121;214;8;2;9;200
5122;214;8;2;10;240
5123;214;8;2;11;220
5124;214;8;2;12;230
5125;214;8;2;13;230
5126;214;8;2;14;220
5127;214;8;2;15;210
5128;214;8;2;16;210
5129;214;8;2;17;190
5130;214;8;2;18;230
5131;214;8;2;19;250
5132;214;8;2;20;230
5133;214;8;2;21;260
5134;214;8;2;22;270
5135;214;8;2;23;240
5136;214;8;2;24;210
5137;215;8;3;1;160
5138;215;8;3;2;150
5139;215;8;3;3;130
5140;215;8;3;4;130
5141;215;8;3;5;130
5142;215;8;3;6;130
5143;215;8;3;7;180
5144;215;8;3;8;170
5145;215;8;3;9;200
5146;215;8;3;10;240
5147;215;8;3;11;220
5148;215;8;3;12;230
5149;215;8;3;13;230
5150;215;8;3;14;220
5151;215;8;3;15;210
5152;215;8;3;16;210
5153;215;8;3;17;190
5154;215;8;3;18;230
5155;215;8;3;19;250
5156;215;8;3;20;230
5157;215;8;3;21;260
5158;215;8;3;22;270
5159;215;8;3;23;240
5160;215;8;3;24;210
5161;216;8;4;1;160
5162;216;8;4;2;150
5163;216;8;4;3;130
5164;216;8;4;4;130
5165;216;8;4;5;130
5166;216;8;4;6;130
5167;216;8;4;7;180
5168;216;8;4;8;170
5169;216;8;4;9;200
5170;216;8;4;10;240
5171;216;8;4;11;220
5172;216;8;4;12;230
5173;216;8;4;13;230
5174;216;8;4;14;220
5175;216;8;4;15;210
5176;216;8;4;16;210
5177;216;8;4;17;190
5178;216;8;4;18;230
5179;216;8;4;19;250
5180;216;8;4;20;230
5181;216;8;4;21;260
5182;216;8;4;22;270
5183;216;8;4;23;240
5184;216;8;4;24;210
5185;217;8;5;1;160
5186;217;8;5;2;150
5187;217;8;5;3;130
5188;217;8;5;4;130
5189;217;8;5;5;130
5190;217;8;5;6;130
5191;217;8;5;7;180
5192;217;8;5;8;170
5193;217;8;5;9;200
5194;217;8;5;10;240
5195;217;8;5;11;220
5196;217;8;5;12;230
5197;217;8;5;13;230
5198;217;8;5;14;220
5199;217;8;5;15;210
5200;217;8;5;16;210
5201;217;8;5;17;190
5202;217;8;5;18;230
5203;217;8;5;19;250
5204;217;8;5;20;230
5205;217;8;5;21;260
5206;217;8;5;22;270
5207;217;8;5;23;240
5208;217;8;5;24;210
5209;218;8;6;1;160
5210;218;8;6;2;150
5211;218;8;6;3;130
5212;218;8;6;4;130
5213;218;8;6;5;130
5214;218;8;6;6;130
5215;218;8;6;7;180
5216;218;8;6;8;170
5217;218;8;6;9;200
5218;218;8;6;10;240
5219;218;8;6;11;220
5220;218;8;6;12;230
5221;218;8;6;13;230
5222;218;8;6;14;220
5223;218;8;6;15;210
5224;218;8;6;16;210
5225;218;8;6;17;190
5226;218;8;6;18;230
5227;218;8;6;19;250
5228;218;8;6;20;230
5229;218;8;6;21;260
5230;218;8;6;22;270
5231;218;8;6;23;240
5232;218;8;6;24;210
5233;219;8;7;1;160
5234;219;8;7;2;150
5235;219;8;7;3;130
5236;219;8;7;4;130
5237;219;8;7;5;130
5238;219;8;7;6;130
5239;219;8;7;7;180
5240;219;8;7;8;170
5241;219;8;7;9;200
5242;219;8;7;10;240
5243;219;8;7;11;220
5244;219;8;7;12;230
5245;219;8;7;13;230
5246;219;8;7;14;220
5247;219;8;7;15;210
5248;219;8;7;16;210
5249;219;8;7;17;190
5250;219;8;7;18;230
5251;219;8;7;19;250
5252;219;8;7;20;230
5253;219;8;7;21;260
5254;219;8;7;22;270
5255;219;8;7;23;240
5256;219;8;7;24;210
5257;220;8;8;1;160
5258;220;8;8;2;150
5259;220;8;8;3;130
5260;220;8;8;4;130
5261;220;8;8;5;130
5262;220;8;8;6;130
5263;220;8;8;7;180
5264;220;8;8;8;170
5265;220;8;8;9;200
5266;220;8;8;10;240
5267;220;8;8;11;220
5268;220;8;8;12;230
5269;220;8;8;13;230
5270;220;8;8;14;220
5271;220;8;8;15;210
5272;220;8;8;16;210
5273;220;8;8;17;190
5274;220;8;8;18;230
5275;220;8;8;19;250
5276;220;8;8;20;230
5277;220;8;8;21;260
5278;220;8;8;22;270
5279;220;8;8;23;240
5280;220;8;8;24;210
5281;221;8;9;1;160
5282;221;8;9;2;150
5283;221;8;9;3;130
5284;221;8;9;4;130
5285;221;8;9;5;130
5286;221;8;9;6;130
5287;221;8;9;7;180
5288;221;8;9;8;170
5289;221;8;9;9;200
5290;221;8;9;10;240
5291;221;8;9;11;220
5292;221;8;9;12;230
5293;221;8;9;13;230
5294;221;8;9;14;220
5295;221;8;9;15;210
5296;221;8;9;16;210
5297;221;8;9;17;190
5298;221;8;9;18;230
5299;221;8;9;19;250
5300;221;8;9;20;230
5301;221;8;9;21;260
5302;221;8;9;22;270
5303;221;8;9;23;240
5304;221;8;9;24;210
5305;222;8;10;1;160
5306;222;8;10;2;150
5307;222;8;10;3;130
5308;222;8;10;4;130
5309;222;8;10;5;130
5310;222;8;10;6;130
5311;222;8;10;7;180
5312;222;8;10;8;170
5313;222;8;10;9;200
5314;222;8;10;10;240
5315;222;8;10;11;220
5316;222;8;10;12;230
5317;222;8;10;13;230
5318;222;8;10;14;220
5319;222;8;10;15;210
5320;222;8;10;16;210
5321;222;8;10;17;190
5322;222;8;10;18;230
5323;222;8;10;19;250
5324;222;8;10;20;230
5325;222;8;10;21;260
5326;222;8;10;22;270
5327;222;8;10;23;240
5328;222;8;10;24;210
5329;223;8;11;1;160
5330;223;8;11;2;150
5331;223;8;11;3;130
5332;223;8;11;4;130
5333;223;8;11;5;130
5334;223;8;11;6;130
5335;223;8;11;7;180
5336;223;8;11;8;170
5337;223;8;11;9;200
5338;223;8;11;10;240
5339;223;8;11;11;220
5340;223;8;11;12;230
5341;223;8;11;13;230
5342;223;8;11;14;220
5343;223;8;11;15;210
5344;223;8;11;16;210
5345;223;8;11;17;190
5346;223;8;11;18;230
5347;223;8;11;19;250
5348;223;8;11;20;230
5349;223;8;11;21;260
5350;223;8;11;22;270
5351;223;8;11;23;240
5352;223;8;11;24;210
5353;224;8;12;1;160
5354;224;8;12;2;150
5355;224;8;12;3;130
5356;224;8;12;4;130
5357;224;8;12;5;130
5358;224;8;12;6;130
5359;224;8;12;7;180
5360;224;8;12;8;170
5361;224;8;12;9;200
5362;224;8;12;10;240
5363;224;8;12;11;220
5364;224;8;12;12;230
5365;224;8;12;13;230
5366;224;8;12;14;220
5367;224;8;12;15;210
5368;224;8;12;16;210
5369;224;8;12;17;190
5370;224;8;12;18;230
5371;224;8;12;19;250
5372;224;8;12;20;230
5373;224;8;12;21;260
5374;224;8;12;22;270
5375;224;8;12;23;240
5376;224;8;12;24;210
5377;225;8;13;1;160
5378;225;8;13;2;150
5379;225;8;13;3;130
5380;225;8;13;4;130
5381;225;8;13;5;130
5382;225;8;13;6;130
5383;225;8;13;7;180
5384;225;8;13;8;170
5385;225;8;13;9;200
5386;225;8;13;10;240
5387;225;8;13;11;220
5388;225;8;13;12;230
5389;225;8;13;13;230
5390;225;8;13;14;220
5391;225;8;13;15;210
5392;225;8;13;16;210
5393;225;8;13;17;190
5394;225;8;13;18;230
5395;225;8;13;19;250
5396;225;8;13;20;230
5397;225;8;13;21;260
5398;225;8;13;22;270
5399;225;8;13;23;240
5400;225;8;13;24;210
5401;226;8;14;1;160
5402;226;8;14;2;150
5403;226;8;14;3;130
5404;226;8;14;4;130
5405;226;8;14;5;130
5406;226;8;14;6;130
5407;226;8;14;7;180
5408;226;8;14;8;170
5409;226;8;14;9;200
5410;226;8;14;10;240
5411;226;8;14;11;220
5412;226;8;14;12;230
5413;226;8;14;13;230
5414;226;8;14;14;220
5415;226;8;14;15;210
5416;226;8;14;16;210
5417;226;8;14;17;190
5418;226;8;14;18;230
5419;226;8;14;19;250
5420;226;8;14;20;230
5421;226;8;14;21;260
5422;226;8;14;22;270
5423;226;8;14;23;240
5424;226;8;14;24;210
5425;227;8;15;1;160
5426;227;8;15;2;150
5427;227;8;15;3;130
5428;227;8;15;4;130
5429;227;8;15;5;130
5430;227;8;15;6;130
5431;227;8;15;7;180
5432;227;8;15;8;170
5433;227;8;15;9;200
5434;227;8;15;10;240
5435;227;8;15;11;220
5436;227;8;15;12;230
5437;227;8;15;13;230
5438;227;8;15;14;220
5439;227;8;15;15;210
5440;227;8;15;16;210
5441;227;8;15;17;190
5442;227;8;15;18;230
5443;227;8;15;19;250
5444;227;8;15;20;230
