HOY,DOY,Month,Day,Hour,Tambient
2903,121,5,1,23,-11.314
2904,121,5,1,24,-9.034
2905,122,5,2,1,-6.599
2906,122,5,2,2,-4.520
2907,122,5,2,3,-2.884
2908,122,5,2,4,-1.811
2909,122,5,2,5,-1.241
2910,122,5,2,6,-0.963
2911,122,5,2,7,-0.813
2912,122,5,2,8,-0.948
2913,122,5,2,9,-1.530
2914,122,5,2,10,-2.405
2915,122,5,2,11,-3.169
2916,122,5,2,12,-4.349
2917,122,5,2,13,-5.581
2918,122,5,2,14,-5.370
2919,122,5,2,15,-5.096
2920,122,5,2,16,-5.308
2921,122,5,2,17,-5.631
2922,122,5,2,18,-5.908
2923,122,5,2,19,-6.202
2924,122,5,2,20,-6.437
2925,122,5,2,21,-6.250
2926,122,5,2,22,-5.435
2927,122,5,2,23,-4.068
2928,122,5,2,24,-2.511
2929,123,5,3,1,-1.068
2930,123,5,3,2,0.015
2931,123,5,3,3,0.485
2932,123,5,3,4,0.701
2933,123,5,3,5,0.770
2934,123,5,3,6,0.785
2935,123,5,3,7,0.769
2936,123,5,3,8,0.628
2937,123,5,3,9,0.336
2938,123,5,3,10,-0.130
2939,123,5,3,11,-1.280
2940,123,5,3,12,-3.669
2941,123,5,3,13,-5.707
2942,123,5,3,14,-6.954
2943,123,5,3,15,-8.026
2944,123,5,3,16,-9.112
2945,123,5,3,17,-10.099
2946,123,5,3,18,-10.906
2947,123,5,3,19,-11.450
2948,123,5,3,20,-11.003
2949,123,5,3,21,-9.694
2950,123,5,3,22,-7.428
2951,123,5,3,23,-5.568
2952,123,5,3,24,-4.004
2953,124,5,4,1,-2.551
2954,124,5,4,2,-1.211
2955,124,5,4,3,-0.055
2956,124,5,4,4,0.572
2957,124,5,4,5,0.743
2958,124,5,4,6,0.853
2959,124,5,4,7,0.914
2960,124,5,4,8,0.884
2961,124,5,4,9,0.708
2962,124,5,4,10,0.369
2963,124,5,4,11,-0.710
2964,124,5,4,12,-2.655
2965,124,5,4,13,-3.761
2966,124,5,4,14,-3.698
2967,124,5,4,15,-3.420
2968,124,5,4,16,-3.438
2969,124,5,4,17,-3.995
2970,124,5,4,18,-5.174
2971,124,5,4,19,-6.586
2972,124,5,4,20,-7.681
2973,124,5,4,21,-7.491
2974,124,5,4,22,-5.435
2975,124,5,4,23,-3.363
2976,124,5,4,24,-1.755
2977,125,5,5,1,0.090
2978,125,5,5,2,1.198
2979,125,5,5,3,1.677
2980,125,5,5,4,1.929
2981,125,5,5,5,2.093
2982,125,5,5,6,2.194
2983,125,5,5,7,2.164
2984,125,5,5,8,1.893
2985,125,5,5,9,1.305
2986,125,5,5,10,0.496
2987,125,5,5,11,-0.825
2988,125,5,5,12,-2.192
2989,125,5,5,13,-3.305
2990,125,5,5,14,-3.940
2991,125,5,5,15,-4.375
2992,125,5,5,16,-4.866
2993,125,5,5,17,-5.669
2994,125,5,5,18,-6.571
2995,125,5,5,19,-6.942
2996,125,5,5,20,-6.107
2997,125,5,5,21,-5.055
2998,125,5,5,22,-3.752
2999,125,5,5,23,-1.996
3000,125,5,5,24,-0.058
3001,126,5,6,1,1.605
3002,126,5,6,2,2.529
3003,126,5,6,3,3.164
3004,126,5,6,4,3.576
3005,126,5,6,5,3.829
3006,126,5,6,6,3.807
3007,126,5,6,7,3.614
3008,126,5,6,8,3.091
3009,126,5,6,9,2.339
3010,126,5,6,10,1.313
3011,126,5,6,11,-0.374
3012,126,5,6,12,-2.031
3013,126,5,6,13,-2.959
3014,126,5,6,14,-3.373
3015,126,5,6,15,-3.742
3016,126,5,6,16,-4.422
3017,126,5,6,17,-5.285
3018,126,5,6,18,-5.967
3019,126,5,6,19,-6.301
3020,126,5,6,20,-5.524
3021,126,5,6,21,-3.848
3022,126,5,6,22,-2.089
3023,126,5,6,23,-0.053
3024,126,5,6,24,1.630
3025,127,5,7,1,2.802
3026,127,5,7,2,3.575
3027,127,5,7,3,4.094
3028,127,5,7,4,4.293
3029,127,5,7,5,4.198
3030,127,5,7,6,3.926
3031,127,5,7,7,3.517
3032,127,5,7,8,2.873
3033,127,5,7,9,2.129
3034,127,5,7,10,1.445
3035,127,5,7,11,0.389
3036,127,5,7,12,-0.912
3037,127,5,7,13,-2.097
3038,127,5,7,14,-2.809
3039,127,5,7,15,-3.515
3040,127,5,7,16,-4.396
3041,127,5,7,17,-5.165
3042,127,5,7,18,-5.848
3043,127,5,7,19,-6.305
3044,127,5,7,20,-5.529
3045,127,5,7,21,-4.163
3046,127,5,7,22,-2.347
3047,127,5,7,23,-0.161
3048,127,5,7,24,1.956
3049,128,5,8,1,3.780
3050,128,5,8,2,4.934
3051,128,5,8,3,5.621
3052,128,5,8,4,6.136
3053,128,5,8,5,6.386
3054,128,5,8,6,6.533
3055,128,5,8,7,6.433
3056,128,5,8,8,5.852
3057,128,5,8,9,5.090
3058,128,5,8,10,3.581
3059,128,5,8,11,1.892
3060,128,5,8,12,0.856
3061,128,5,8,13,0.348
3062,128,5,8,14,0.194
3063,128,5,8,15,0.156
3064,128,5,8,16,0.198
3065,128,5,8,17,0.253
3066,128,5,8,18,0.205
3067,128,5,8,19,-0.026
3068,128,5,8,20,0.101
3069,128,5,8,21,0.713
3070,128,5,8,22,2.236
3071,128,5,8,23,4.096
3072,128,5,8,24,5.288
3073,129,5,9,1,6.026
3074,129,5,9,2,6.611
3075,129,5,9,3,7.204
3076,129,5,9,4,7.532
3077,129,5,9,5,7.820
3078,129,5,9,6,7.881
3079,129,5,9,7,7.651
3080,129,5,9,8,7.209
3081,129,5,9,9,6.286
3082,129,5,9,10,4.715
3083,129,5,9,11,2.440
3084,129,5,9,12,0.309
3085,129,5,9,13,-1.080
3086,129,5,9,14,-1.272
3087,129,5,9,15,-1.272
3088,129,5,9,16,-1.077
3089,129,5,9,17,-0.947
3090,129,5,9,18,-0.879
3091,129,5,9,19,-0.848
3092,129,5,9,20,-0.439
3093,129,5,9,21,0.301
3094,129,5,9,22,1.408
3095,129,5,9,23,3.008
3096,129,5,9,24,4.304
3097,130,5,10,1,5.546
3098,130,5,10,2,6.549
3099,130,5,10,3,7.175
3100,130,5,10,4,7.275
3101,130,5,10,5,6.948
3102,130,5,10,6,6.310
3103,130,5,10,7,5.522
3104,130,5,10,8,4.547
3105,130,5,10,9,3.494
3106,130,5,10,10,2.538
3107,130,5,10,11,1.791
3108,130,5,10,12,1.175
3109,130,5,10,13,0.681
3110,130,5,10,14,0.211
3111,130,5,10,15,-0.274
3112,130,5,10,16,-0.461
3113,130,5,10,17,-0.491
3114,130,5,10,18,-0.632
3115,130,5,10,19,-0.539
3116,130,5,10,20,-0.308
3117,130,5,10,21,-0.015
3118,130,5,10,22,0.370
3119,130,5,10,23,0.976
3120,130,5,10,24,1.864
3121,131,5,11,1,2.980
3122,131,5,11,2,4.316
3123,131,5,11,3,5.237
3124,131,5,11,4,5.872
3125,131,5,11,5,6.525
3126,131,5,11,6,6.999
3127,131,5,11,7,7.194
3128,131,5,11,8,6.713
3129,131,5,11,9,5.435
3130,131,5,11,10,3.991
3131,131,5,11,11,2.807
3132,131,5,11,12,1.745
3133,131,5,11,13,0.867
3134,131,5,11,14,0.602
3135,131,5,11,15,0.407
3136,131,5,11,16,-0.049
3137,131,5,11,17,-0.416
3138,131,5,11,18,-0.741
3139,131,5,11,19,-1.097
3140,131,5,11,20,-1.325
3141,131,5,11,21,-1.383
3142,131,5,11,22,-1.475
3143,131,5,11,23,-1.509
3144,131,5,11,24,-1.166
3145,132,5,12,1,-0.168
3146,132,5,12,2,1.102
3147,132,5,12,3,2.045
3148,132,5,12,4,2.431
3149,132,5,12,5,2.467
3150,132,5,12,6,2.448
3151,132,5,12,7,1.986
3152,132,5,12,8,1.280
3153,132,5,12,9,0.458
3154,132,5,12,10,-0.550
3155,132,5,12,11,-1.646
3156,132,5,12,12,-3.210
3157,132,5,12,13,-5.261
3158,132,5,12,14,-6.304
3159,132,5,12,15,-6.745
3160,132,5,12,16,-7.080
3161,132,5,12,17,-7.300
3162,132,5,12,18,-7.428
3163,132,5,12,19,-7.208
3164,132,5,12,20,-6.379
3165,132,5,12,21,-5.078
3166,132,5,12,22,-4.147
3167,132,5,12,23,-3.348
3168,132,5,12,24,-2.452
3169,133,5,13,1,-1.303
3170,133,5,13,2,-0.044
3171,133,5,13,3,1.006
3172,133,5,13,4,1.824
3173,133,5,13,5,2.259
3174,133,5,13,6,2.303
3175,133,5,13,7,2.074
3176,133,5,13,8,1.522
3177,133,5,13,9,0.808
3178,133,5,13,10,0.049
3179,133,5,13,11,-0.782
3180,133,5,13,12,-2.515
3181,133,5,13,13,-4.235
3182,133,5,13,14,-4.947
3183,133,5,13,15,-5.266
3184,133,5,13,16,-5.555
3185,133,5,13,17,-5.749
3186,133,5,13,18,-5.817
3187,133,5,13,19,-5.506
3188,133,5,13,20,-4.624
3189,133,5,13,21,-3.206
3190,133,5,13,22,-2.061
3191,133,5,13,23,-1.071
3192,133,5,13,24,-0.171
3193,134,5,14,1,0.693
3194,134,5,14,2,1.585
3195,134,5,14,3,2.306
3196,134,5,14,4,2.932
3197,134,5,14,5,3.305
3198,134,5,14,6,3.492
3199,134,5,14,7,3.556
3200,134,5,14,8,3.372
3201,134,5,14,9,2.824
3202,134,5,14,10,2.048
3203,134,5,14,11,0.788
3204,134,5,14,12,-0.844
3205,134,5,14,13,-1.815
3206,134,5,14,14,-2.039
3207,134,5,14,15,-2.197
3208,134,5,14,16,-2.357
3209,134,5,14,17,-2.452
3210,134,5,14,18,-2.452
3211,134,5,14,19,-2.203
3212,134,5,14,20,-1.640
3213,134,5,14,21,-0.590
3214,134,5,14,22,0.893
3215,134,5,14,23,2.406
3216,134,5,14,24,3.581
3217,135,5,15,1,4.572
3218,135,5,15,2,5.385
3219,135,5,15,3,6.032
3220,135,5,15,4,6.767
3221,135,5,15,5,7.578
3222,135,5,15,6,8.132
3223,135,5,15,7,8.468
3224,135,5,15,8,8.367
3225,135,5,15,9,7.548
3226,135,5,15,10,5.868
3227,135,5,15,11,3.576
3228,135,5,15,12,0.953
3229,135,5,15,13,-1.055
3230,135,5,15,14,-1.973
3231,135,5,15,15,-2.222
3232,135,5,15,16,-2.373
3233,135,5,15,17,-2.512
3234,135,5,15,18,-1.986
3235,135,5,15,19,-1.442
3236,135,5,15,20,-1.031
3237,135,5,15,21,-0.247
3238,135,5,15,22,1.086
3239,135,5,15,23,2.500
3240,135,5,15,24,3.707
3241,136,5,16,1,4.527
3242,136,5,16,2,4.730
3243,136,5,16,3,4.486
3244,136,5,16,4,4.179
3245,136,5,16,5,3.998
3246,136,5,16,6,3.587
3247,136,5,16,7,3.071
3248,136,5,16,8,2.429
3249,136,5,16,9,1.652
3250,136,5,16,10,0.745
3251,136,5,16,11,-0.233
3252,136,5,16,12,-1.387
3253,136,5,16,13,-2.670
3254,136,5,16,14,-3.464
3255,136,5,16,15,-3.782
3256,136,5,16,16,-3.880
3257,136,5,16,17,-3.871
3258,136,5,16,18,-3.871
3259,136,5,16,19,-3.792
3260,136,5,16,20,-3.632
3261,136,5,16,21,-3.369
3262,136,5,16,22,-3.016
3263,136,5,16,23,-2.625
3264,136,5,16,24,-2.153
3265,137,5,17,1,-1.645
3266,137,5,17,2,-1.195
3267,137,5,17,3,-0.764
3268,137,5,17,4,-0.501
3269,137,5,17,5,-0.431
3270,137,5,17,6,-0.390
3271,137,5,17,7,-0.665
3272,137,5,17,8,-1.146
3273,137,5,17,9,-1.805
3274,137,5,17,10,-2.573
3275,137,5,17,11,-3.323
3276,137,5,17,12,-4.139
3277,137,5,17,13,-4.871
3278,137,5,17,14,-5.407
3279,137,5,17,15,-5.760
3280,137,5,17,16,-6.051
3281,137,5,17,17,-6.347
3282,137,5,17,18,-6.692
3283,137,5,17,19,-7.060
3284,137,5,17,20,-7.289
3285,137,5,17,21,-7.270
3286,137,5,17,22,-6.975
3287,137,5,17,23,-6.411
3288,137,5,17,24,-5.796
3289,138,5,18,1,-5.005
3290,138,5,18,2,-4.218
3291,138,5,18,3,-3.250
3292,138,5,18,4,-2.516
3293,138,5,18,5,-2.042
3294,138,5,18,6,-2.072
3295,138,5,18,7,-2.312
3296,138,5,18,8,-2.623
3297,138,5,18,9,-3.052
3298,138,5,18,10,-3.592
3299,138,5,18,11,-4.226
3300,138,5,18,12,-5.134
3301,138,5,18,13,-6.219
3302,138,5,18,14,-7.115
3303,138,5,18,15,-7.728
3304,138,5,18,16,-8.246
3305,138,5,18,17,-8.705
3306,138,5,18,18,-9.094
3307,138,5,18,19,-9.136
3308,138,5,18,20,-8.703
3309,138,5,18,21,-8.035
3310,138,5,18,22,-7.427
3311,138,5,18,23,-7.039
3312,138,5,18,24,-6.514
3313,139,5,19,1,-5.986
3314,139,5,19,2,-5.444
3315,139,5,19,3,-4.908
3316,139,5,19,4,-4.532
3317,139,5,19,5,-4.217
3318,139,5,19,6,-4.043
3319,139,5,19,7,-4.164
3320,139,5,19,8,-4.470
3321,139,5,19,9,-4.958
3322,139,5,19,10,-5.461
3323,139,5,19,11,-5.946
3324,139,5,19,12,-6.821
3325,139,5,19,13,-8.355
3326,139,5,19,14,-9.851
3327,139,5,19,15,-10.790
3328,139,5,19,16,-11.482
3329,139,5,19,17,-11.946
3330,139,5,19,18,-12.112
3331,139,5,19,19,-11.525
3332,139,5,19,20,-10.407
3333,139,5,19,21,-8.841
3334,139,5,19,22,-7.600
3335,139,5,19,23,-6.449
3336,139,5,19,24,-5.071
3337,140,5,20,1,-3.517
3338,140,5,20,2,-1.930
3339,140,5,20,3,-0.481
3340,140,5,20,4,0.667
3341,140,5,20,5,1.445
3342,140,5,20,6,1.930
3343,140,5,20,7,2.110
3344,140,5,20,8,2.040
3345,140,5,20,9,1.839
3346,140,5,20,10,1.414
3347,140,5,20,11,0.467
3348,140,5,20,12,-1.298
3349,140,5,20,13,-2.769
3350,140,5,20,14,-3.593
3351,140,5,20,15,-3.983
3352,140,5,20,16,-4.199
3353,140,5,20,17,-4.441
3354,140,5,20,18,-4.595
3355,140,5,20,19,-4.421
3356,140,5,20,20,-3.869
3357,140,5,20,21,-3.231
3358,140,5,20,22,-1.983
3359,140,5,20,23,-0.430
3360,140,5,20,24,1.209
3361,141,5,21,1,2.768
3362,141,5,21,2,3.919
3363,141,5,21,3,4.706
3364,141,5,21,4,5.161
3365,141,5,21,5,5.632
3366,141,5,21,6,6.025
3367,141,5,21,7,6.116
3368,141,5,21,8,5.924
3369,141,5,21,9,5.509
3370,141,5,21,10,4.887
3371,141,5,21,11,2.966
3372,141,5,21,12,0.509
3373,141,5,21,13,-1.475
3374,141,5,21,14,-2.358
3375,141,5,21,15,-2.559
3376,141,5,21,16,-2.772
3377,141,5,21,17,-3.003
3378,141,5,21,18,-2.956
3379,141,5,21,19,-2.058
3380,141,5,21,20,-0.618
3381,141,5,21,21,0.552
3382,141,5,21,22,2.399
3383,141,5,21,23,4.717
3384,141,5,21,24,6.622
3385,142,5,22,1,8.093
3386,142,5,22,2,9.190
3387,142,5,22,3,10.080
3388,142,5,22,4,10.794
3389,142,5,22,5,11.337
3390,142,5,22,6,11.596
3391,142,5,22,7,11.552
3392,142,5,22,8,11.140
3393,142,5,22,9,10.184
3394,142,5,22,10,8.352
3395,142,5,22,11,6.044
3396,142,5,22,12,3.676
3397,142,5,22,13,1.643
3398,142,5,22,14,0.472
3399,142,5,22,15,0.427
3400,142,5,22,16,0.224
3401,142,5,22,17,0.104
3402,142,5,22,18,0.367
3403,142,5,22,19,0.964
3404,142,5,22,20,1.564
3405,142,5,22,21,2.115
3406,142,5,22,22,2.966
3407,142,5,22,23,4.708
3408,142,5,22,24,6.840
3409,143,5,23,1,9.148
3410,143,5,23,2,11.071
3411,143,5,23,3,12.262
3412,143,5,23,4,12.703
3413,143,5,23,5,12.699
3414,143,5,23,6,12.424
3415,143,5,23,7,11.932
3416,143,5,23,8,11.167
3417,143,5,23,9,10.197
3418,143,5,23,10,9.138
3419,143,5,23,11,7.679
3420,143,5,23,12,4.947
3421,143,5,23,13,2.174
3422,143,5,23,14,0.250
3423,143,5,23,15,-0.786
3424,143,5,23,16,-1.349
3425,143,5,23,17,-1.796
3426,143,5,23,18,-1.666
3427,143,5,23,19,-0.680
3428,143,5,23,20,0.273
3429,143,5,23,21,1.535
3430,143,5,23,22,2.926
3431,143,5,23,23,4.315
3432,143,5,23,24,5.257
3433,144,5,24,1,6.421
3434,144,5,24,2,7.495
3435,144,5,24,3,8.319
3436,144,5,24,4,9.002
3437,144,5,24,5,9.762
3438,144,5,24,6,10.123
3439,144,5,24,7,10.343
3440,144,5,24,8,10.197
3441,144,5,24,9,9.760
3442,144,5,24,10,9.178
3443,144,5,24,11,7.725
3444,144,5,24,12,5.096
3445,144,5,24,13,2.896
3446,144,5,24,14,1.435
3447,144,5,24,15,0.640
3448,144,5,24,16,0.011
3449,144,5,24,17,-0.463
3450,144,5,24,18,-0.480
3451,144,5,24,19,0.167
3452,144,5,24,20,1.618
3453,144,5,24,21,2.833
3454,144,5,24,22,4.713
3455,144,5,24,23,7.180
3456,144,5,24,24,9.359
3457,145,5,25,1,11.695
3458,145,5,25,2,13.414
3459,145,5,25,3,14.190
3460,145,5,25,4,14.508
3461,145,5,25,5,14.445
3462,145,5,25,6,14.124
3463,145,5,25,7,13.474
3464,145,5,25,8,12.496
3465,145,5,25,9,11.299
3466,145,5,25,10,10.005
3467,145,5,25,11,8.612
3468,145,5,25,12,6.979
3469,145,5,25,13,5.402
3470,145,5,25,14,4.059
3471,145,5,25,15,2.868
3472,145,5,25,16,2.136
3473,145,5,25,17,1.317
3474,145,5,25,18,0.719
3475,145,5,25,19,0.334
3476,145,5,25,20,0.440
3477,145,5,25,21,1.128
3478,145,5,25,22,2.148
3479,145,5,25,23,3.346
3480,145,5,25,24,4.584
3481,146,5,26,1,5.840
3482,146,5,26,2,7.043
3483,146,5,26,3,8.081
3484,146,5,26,4,8.762
3485,146,5,26,5,9.015
3486,146,5,26,6,8.916
3487,146,5,26,7,8.341
3488,146,5,26,8,7.425
3489,146,5,26,9,6.382
3490,146,5,26,10,5.495
3491,146,5,26,11,4.743
3492,146,5,26,12,3.132
3493,146,5,26,13,0.580
3494,146,5,26,14,-1.266
3495,146,5,26,15,-2.280
3496,146,5,26,16,-3.026
3497,146,5,26,17,-3.518
3498,146,5,26,18,-3.180
3499,146,5,26,19,-1.736
3500,146,5,26,20,-0.322
3501,146,5,26,21,1.632
3502,146,5,26,22,3.265
3503,146,5,26,23,4.828
3504,146,5,26,24,6.432
3505,147,5,27,1,8.025
3506,147,5,27,2,9.528
3507,147,5,27,3,10.812
3508,147,5,27,4,11.663
3509,147,5,27,5,12.125
3510,147,5,27,6,12.346
3511,147,5,27,7,12.269
3512,147,5,27,8,11.902
3513,147,5,27,9,11.337
3514,147,5,27,10,10.607
3515,147,5,27,11,9.030
3516,147,5,27,12,6.287
3517,147,5,27,13,3.665
3518,147,5,27,14,1.765
3519,147,5,27,15,0.579
3520,147,5,27,16,-0.224
3521,147,5,27,17,-0.623
3522,147,5,27,18,-0.554
3523,147,5,27,19,0.179
3524,147,5,27,20,2.330
3525,147,5,27,21,3.958
3526,147,5,27,22,6.235
3527,147,5,27,23,8.960
3528,147,5,27,24,10.576
3529,148,5,28,1,11.649
3530,148,5,28,2,12.564
3531,148,5,28,3,13.323
3532,148,5,28,4,13.855
3533,148,5,28,5,14.148
3534,148,5,28,6,14.246
3535,148,5,28,7,14.167
3536,148,5,28,8,14.023
3537,148,5,28,9,13.398
3538,148,5,28,10,12.389
3539,148,5,28,11,10.608
3540,148,5,28,12,8.054
3541,148,5,28,13,5.872
3542,148,5,28,14,4.321
3543,148,5,28,15,3.236
3544,148,5,28,16,2.240
3545,148,5,28,17,1.246
3546,148,5,28,18,1.209
3547,148,5,28,19,2.338
3548,148,5,28,20,3.875
3549,148,5,28,21,5.258
3550,148,5,28,22,7.518
3551,148,5,28,23,10.116
3552,148,5,28,24,12.331
3553,149,5,29,1,14.088
3554,149,5,29,2,15.431
3555,149,5,29,3,16.429
3556,149,5,29,4,16.997
3557,149,5,29,5,17.164
3558,149,5,29,6,17.023
3559,149,5,29,7,16.679
3560,149,5,29,8,16.017
3561,149,5,29,9,15.204
3562,149,5,29,10,14.650
3563,149,5,29,11,13.095
3564,149,5,29,12,11.402
3565,149,5,29,13,9.378
3566,149,5,29,14,7.396
3567,149,5,29,15,5.993
3568,149,5,29,16,5.199
3569,149,5,29,17,4.407
3570,149,5,29,18,4.275
3571,149,5,29,19,4.618
3572,149,5,29,20,5.469
3573,149,5,29,21,6.184
3574,149,5,29,22,6.953
3575,149,5,29,23,7.665
3576,149,5,29,24,8.505
3577,150,5,30,1,9.354
3578,150,5,30,2,10.269
3579,150,5,30,3,11.076
3580,150,5,30,4,11.960
3581,150,5,30,5,12.340
3582,150,5,30,6,12.270
3583,150,5,30,7,11.974
3584,150,5,30,8,11.341
3585,150,5,30,9,10.563
3586,150,5,30,10,9.829
3587,150,5,30,11,9.268
3588,150,5,30,12,8.090
3589,150,5,30,13,6.420
3590,150,5,30,14,5.190
3591,150,5,30,15,4.440
3592,150,5,30,16,3.539
3593,150,5,30,17,3.297
3594,150,5,30,18,3.208
3595,150,5,30,19,3.138
3596,150,5,30,20,3.146
3597,150,5,30,21,3.319
3598,150,5,30,22,3.949
3599,150,5,30,23,5.146
3600,150,5,30,24,6.795
3601,151,5,31,1,8.743
3602,151,5,31,2,10.905
3603,151,5,31,3,12.710
3604,151,5,31,4,13.820
3605,151,5,31,5,14.305
3606,151,5,31,6,14.492
3607,151,5,31,7,14.359
3608,151,5,31,8,13.794
3609,151,5,31,9,12.934
3610,151,5,31,10,11.917
3611,151,5,31,11,10.778
3612,151,5,31,12,9.422
3613,151,5,31,13,8.069
3614,151,5,31,14,6.932
3615,151,5,31,15,6.060
3616,151,5,31,16,5.443
3617,151,5,31,17,5.221
3618,151,5,31,18,5.090
3619,151,5,31,19,5.023
3620,151,5,31,20,5.176
3621,151,5,31,21,5.583
3622,151,5,31,22,6.133
3623,151,5,31,23,6.813
3624,151,5,31,24,7.694
3625,152,6,1,1,8.483
3626,152,6,1,2,9.293
3627,152,6,1,3,9.911
3628,152,6,1,4,10.448
3629,152,6,1,5,11.141
3630,152,6,1,6,11.629
3631,152,6,1,7,12.006
3632,152,6,1,8,12.197
3633,152,6,1,9,12.087
3634,152,6,1,10,11.906
3635,152,6,1,11,11.571
3636,152,6,1,12,10.232
3637,152,6,1,13,8.574
3638,152,6,1,14,6.910
3639,152,6,1,15,5.782
3640,152,6,1,16,5.042
3641,152,6,1,17,4.815
3642,152,6,1,18,6.165
3643,152,6,1,19,6.947
3644,152,6,1,20,7.627
3645,152,6,1,21,8.403
3646,152,6,1,22,10.075
3647,152,6,1,23,11.868
3648,152,6,1,24,13.529
3649,153,6,2,1,15.107
3650,153,6,2,2,16.295
3651,153,6,2,3,17.032
3652,153,6,2,4,17.423
3653,153,6,2,5,17.350
3654,153,6,2,6,16.802
3655,153,6,2,7,16.422
3656,153,6,2,8,16.218
3657,153,6,2,9,15.799
3658,153,6,2,10,15.115
3659,153,6,2,11,14.060
3660,153,6,2,12,12.453
3661,153,6,2,13,11.297
3662,153,6,2,14,10.349
3663,153,6,2,15,9.740
3664,153,6,2,16,9.196
3665,153,6,2,17,8.659
3666,153,6,2,18,8.322
3667,153,6,2,19,8.384
3668,153,6,2,20,8.607
3669,153,6,2,21,9.043
3670,153,6,2,22,9.813
3671,153,6,2,23,11.060
3672,153,6,2,24,12.327
3673,154,6,3,1,13.389
3674,154,6,3,2,14.416
3675,154,6,3,3,15.300
3676,154,6,3,4,15.912
3677,154,6,3,5,16.112
3678,154,6,3,6,15.923
3679,154,6,3,7,15.432
3680,154,6,3,8,14.675
3681,154,6,3,9,13.745
3682,154,6,3,10,12.827
3683,154,6,3,11,12.016
3684,154,6,3,12,11.050
3685,154,6,3,13,10.054
3686,154,6,3,14,9.136
3687,154,6,3,15,8.462
3688,154,6,3,16,7.978
3689,154,6,3,17,7.684
3690,154,6,3,18,7.624
3691,154,6,3,19,7.837
3692,154,6,3,20,8.374
3693,154,6,3,21,9.325
3694,154,6,3,22,10.442
3695,154,6,3,23,11.323
3696,154,6,3,24,11.989
3697,155,6,4,1,12.554
3698,155,6,4,2,13.237
3699,155,6,4,3,13.874
3700,155,6,4,4,14.434
3701,155,6,4,5,14.466
3702,155,6,4,6,14.148
3703,155,6,4,7,14.016
3704,155,6,4,8,13.602
3705,155,6,4,9,13.006
3706,155,6,4,10,12.330
3707,155,6,4,11,11.692
3708,155,6,4,12,10.863
3709,155,6,4,13,9.853
3710,155,6,4,14,8.871
3711,155,6,4,15,7.815
3712,155,6,4,16,6.732
3713,155,6,4,17,5.776
3714,155,6,4,18,5.289
3715,155,6,4,19,5.547
3716,155,6,4,20,6.214
3717,155,6,4,21,7.417
3718,155,6,4,22,8.781
3719,155,6,4,23,9.961
3720,155,6,4,24,11.009
3721,156,6,5,1,11.979
3722,156,6,5,2,12.901
3723,156,6,5,3,13.734
3724,156,6,5,4,14.274
3725,156,6,5,5,14.517
3726,156,6,5,6,14.468
3727,156,6,5,7,14.118
3728,156,6,5,8,13.560
3729,156,6,5,9,12.717
3730,156,6,5,10,11.697
3731,156,6,5,11,10.959
3732,156,6,5,12,9.867
3733,156,6,5,13,8.338
3734,156,6,5,14,6.601
3735,156,6,5,15,4.949
3736,156,6,5,16,3.762
3737,156,6,5,17,3.118
3738,156,6,5,18,3.712
3739,156,6,5,19,4.811
3740,156,6,5,20,5.599
3741,156,6,5,21,6.964
3742,156,6,5,22,8.507
3743,156,6,5,23,9.896
3744,156,6,5,24,11.045
3745,157,6,6,1,12.091
3746,157,6,6,2,13.062
3747,157,6,6,3,13.905
3748,157,6,6,4,14.498
3749,157,6,6,5,14.813
3750,157,6,6,6,14.920
3751,157,6,6,7,14.783
3752,157,6,6,8,14.418
3753,157,6,6,9,13.785
3754,157,6,6,10,13.100
3755,157,6,6,11,12.236
3756,157,6,6,12,10.718
3757,157,6,6,13,8.718
3758,157,6,6,14,6.768
3759,157,6,6,15,5.141
3760,157,6,6,16,3.945
3761,157,6,6,17,3.195
3762,157,6,6,18,3.788
3763,157,6,6,19,5.265
3764,157,6,6,20,6.281
3765,157,6,6,21,7.838
3766,157,6,6,22,9.537
3767,157,6,6,23,11.133
3768,157,6,6,24,12.539
3769,158,6,7,1,13.771
3770,158,6,7,2,14.907
3771,158,6,7,3,15.932
3772,158,6,7,4,16.726
3773,158,6,7,5,17.242
3774,158,6,7,6,17.546
3775,158,6,7,7,17.627
3776,158,6,7,8,17.436
3777,158,6,7,9,17.046
3778,158,6,7,10,16.793
3779,158,6,7,11,16.297
3780,158,6,7,12,14.248
3781,158,6,7,13,12.500
3782,158,6,7,14,11.036
3783,158,6,7,15,9.820
3784,158,6,7,16,8.967
3785,158,6,7,17,8.242
3786,158,6,7,18,7.625
3787,158,6,7,19,7.495
3788,158,6,7,20,8.292
3789,158,6,7,21,9.919
3790,158,6,7,22,11.021
3791,158,6,7,23,12.912
3792,158,6,7,24,15.186
3793,159,6,8,1,17.415
3794,159,6,8,2,18.740
3795,159,6,8,3,19.630
3796,159,6,8,4,20.279
3797,159,6,8,5,20.741
3798,159,6,8,6,21.001
3799,159,6,8,7,21.061
3800,159,6,8,8,20.840
3801,159,6,8,9,20.276
3802,159,6,8,10,20.371
3803,159,6,8,11,18.395
3804,159,6,8,12,15.047
3805,159,6,8,13,12.562
3806,159,6,8,14,10.699
3807,159,6,8,15,9.447
3808,159,6,8,16,8.543
3809,159,6,8,17,7.918
3810,159,6,8,18,8.042
3811,159,6,8,19,9.148
3812,159,6,8,20,10.877
3813,159,6,8,21,12.075
