INDEX,DATE,pv1_input_power(Вт),pv1_voltage(В),pv1_current(А),pv2_input_power(Вт),pv2_voltage(В),pv2_current(А),grid_voltage(В),grid_current(А),grid_frequency(Гц),output_power(Вт),energy_today(кВт*ч),energy_total(кВт*ч)
8927777,2022-07-25 6:52:21,73,258.5,0.2,93,283.7,0.3,232.6,1,50,137,0.15,4743.3
8927778,2022-07-25 6:52:22,74,260.9,0.2,94,284.8,0.3,232.6,1,50,137,0.15,4743.3
8927779,2022-07-25 6:52:23,75,262.3,0.2,94,284.2,0.3,232.8,1,49.99,137,0.15,4743.3
8927780,2022-07-25 6:52:24,74,263.2,0.2,94,282.6,0.3,232.8,1,49.98,137,0.15,4743.3
8927781,2022-07-25 6:52:25,75,260.9,0.2,94,281.2,0.3,232.6,1,49.98,137,0.15,4743.3
8927782,2022-07-25 6:52:26,75,262.5,0.2,93,282.3,0.3,232.8,1,49.99,137,0.15,4743.3
8927783,2022-07-25 6:52:27,74,263.4,0.2,93,283.6,0.3,232.8,1,49.98,137,0.15,4743.3
8927784,2022-07-25 6:52:28,75,261.6,0.2,94,284.3,0.3,232.6,1,49.98,136,0.15,4743.3
8927785,2022-07-25 6:52:29,73,261.6,0.2,94,282.9,0.3,232.6,1,49.98,136,0.15,4743.3
8927786,2022-07-25 6:52:30,76,263.7,0.2,94,281.7,0.3,232.6,1,49.99,137,0.15,4743.3
8927787,2022-07-25 6:52:31,74,263.7,0.2,93,280.1,0.3,232.4,1,49.98,137,0.15,4743.3
8927788,2022-07-25 6:52:32,74,265,0.2,94,279.3,0.3,232.4,1,49.98,137,0.15,4743.3
8927789,2022-07-25 6:52:33,74,265.6,0.2,94,278.1,0.3,232.2,1,49.98,137,0.15,4743.3
8927790,2022-07-25 6:52:34,75,263.7,0.2,93,277,0.3,232.2,1,49.98,137,0.15,4743.3
8927791,2022-07-25 6:52:35,74,262.5,0.2,93,277.8,0.3,232.6,1,49.98,137,0.15,4743.3
8927792,2022-07-25 6:52:36,75,263.1,0.2,93,279.5,0.3,232.4,1,49.98,137,0.15,4743.3
8927793,2022-07-25 6:52:37,75,265.4,0.2,94,280.9,0.3,232.6,1,49.99,137,0.15,4743.3
8927794,2022-07-25 6:52:38,76,266.6,0.2,94,282,0.3,232.6,1,49.99,137,0.15,4743.3
8927795,2022-07-25 6:52:39,75,266.8,0.2,94,283.5,0.3,232.6,1,49.98,137,0.15,4743.3
8927796,2022-07-25 6:52:40,74,265.6,0.2,94,283.9,0.3,233.1,1,49.99,137,0.15,4743.3
8927797,2022-07-25 6:52:41,74,265.1,0.2,94,282.6,0.3,233.1,1,49.98,136,0.15,4743.3
8927798,2022-07-25 6:52:42,76,266.8,0.2,94,281.8,0.3,233.1,1,49.98,137,0.15,4743.3
8927799,2022-07-25 6:52:43,74,267.2,0.2,94,283.9,0.3,233.1,1,49.98,136,0.15,4743.3
8927800,2022-07-25 6:52:44,74,265,0.2,94,284.5,0.3,232.8,1,49.97,136,0.15,4743.3
8927801,2022-07-25 6:52:45,74,263.8,0.2,94,282.9,0.3,232.4,1,49.98,137,0.15,4743.3
8927802,2022-07-25 6:52:46,75,263.2,0.2,94,282.3,0.3,232.6,1,49.98,137,0.15,4743.3
8927803,2022-07-25 6:52:47,74,261.7,0.2,93,284,0.3,231.7,1,49.98,137,0.15,4743.3
8927804,2022-07-25 6:52:48,74,260.1,0.2,94,285.2,0.3,232,1,49.99,137,0.15,4743.3
8927805,2022-07-25 6:52:49,74,261.6,0.2,93,286.3,0.3,232,1,49.98,137,0.15,4743.3
8927806,2022-07-25 6:52:50,74,260.1,0.2,93,287.7,0.3,232.2,1,49.98,137,0.15,4743.3
8927807,2022-07-25 6:52:51,76,261.6,0.2,94,286.7,0.3,232.6,1,49.98,136,0.15,4743.3
8927808,2022-07-25 6:52:52,75,262.3,0.2,93,285.5,0.3,232.6,1,49.98,137,0.15,4743.3
8927809,2022-07-25 6:52:53,74,260,0.2,93,287.6,0.3,232.6,1,49.99,136,0.15,4743.3
8927810,2022-07-25 6:52:54,76,262.9,0.2,93,286.6,0.3,232.6,1,49.99,136,0.15,4743.3
8927811,2022-07-25 6:52:55,75,263.4,0.2,94,285.4,0.3,232.8,1,49.99,136,0.15,4743.3
8927812,2022-07-25 6:52:56,74,260.9,0.2,93,287.6,0.3,232.8,1,49.99,136,0.15,4743.3
8927813,2022-07-25 6:52:57,76,262.9,0.2,93,286.6,0.3,232.4,1,49.98,136,0.15,4743.3
8927814,2022-07-25 6:52:58,76,263.4,0.2,93,285.4,0.3,232.4,1,49.98,136,0.15,4743.3
8927815,2022-07-25 6:52:59,74,261.6,0.2,94,287.7,0.3,232.4,1,49.99,137,0.15,4743.3
8927816,2022-07-25 6:53:00,76,263.1,0.2,93,286.6,0.3,232.4,1,50,137,0.15,4743.3
8927817,2022-07-25 6:53:01,75,264.1,0.2,93,285.5,0.3,232,1,50,137,0.15,4743.3
8927818,2022-07-25 6:53:02,75,262.3,0.2,94,287.1,0.3,232,1,50,137,0.15,4743.3
8927819,2022-07-25 6:53:03,73,262,0.2,94,288,0.3,231.7,1,50,136,0.16,4743.3
8927820,2022-07-25 6:53:04,74,264.1,0.2,93,289.1,0.3,232,1,50,136,0.16,4743.3
8927821,2022-07-25 6:53:05,73,261.7,0.2,93,289.8,0.3,232,1,50,136,0.16,4743.3
8927822,2022-07-25 6:53:06,75,263.2,0.2,94,287.6,0.3,232,1,50.01,136,0.16,4743.3
8927823,2022-07-25 6:53:07,75,265.9,0.2,94,287,0.3,232,1,50,136,0.16,4743.3
8927824,2022-07-25 6:53:08,74,265.7,0.2,94,289.1,0.3,232.2,1,50,136,0.16,4743.3
8927825,2022-07-25 6:53:09,74,264.3,0.2,93,289.1,0.3,232.2,1,50,136,0.16,4743.3
8927826,2022-07-25 6:53:10,74,261.7,0.2,93,289.2,0.3,232.2,1,49.99,135,0.16,4743.3
8927827,2022-07-25 6:53:11,74,264.6,0.2,94,287.6,0.3,232.2,1,50,136,0.16,4743.3
8927828,2022-07-25 6:53:12,76,265.7,0.2,93,286.6,0.3,232.2,1,50,136,0.16,4743.3
8927829,2022-07-25 6:53:13,74,266.8,0.2,94,287.6,0.3,232.4,1,50,137,0.16,4743.3
8927830,2022-07-25 6:53:14,74,266.8,0.2,94,289.1,0.3,232.4,1,50,136,0.16,4743.3
8927831,2022-07-25 6:53:15,72,267.7,0.2,95,288,0.3,232.6,1,50,136,0.16,4743.3
8927832,2022-07-25 6:53:16,73,268.8,0.2,95,287.1,0.3,232.6,1,50,136,0.16,4743.3
8927833,2022-07-25 6:53:17,75,267.7,0.2,94,285.7,0.3,232.4,1,49.99,137,0.16,4743.3
8927834,2022-07-25 6:53:18,76,265.6,0.2,93,286.6,0.3,232.4,1,49.99,137,0.16,4743.3
8927835,2022-07-25 6:53:19,74,265.4,0.2,94,285.2,0.3,232.2,1,49.99,137,0.16,4743.3
8927836,2022-07-25 6:53:20,74,263.7,0.2,93,283.6,0.3,232.2,1,49.99,137,0.16,4743.3
8927837,2022-07-25 6:53:21,74,265.6,0.2,94,283,0.3,232.2,1,50,137,0.16,4743.3
8927838,2022-07-25 6:53:22,75,266.6,0.2,95,284.2,0.3,232.4,1,49.98,137,0.16,4743.3
8927839,2022-07-25 6:53:23,75,267.1,0.2,94,286.1,0.3,232.2,1,50,137,0.16,4743.3
8927840,2022-07-25 6:53:24,74,265.4,0.2,94,286.1,0.3,232.4,1,50,136,0.16,4743.3
8927841,2022-07-25 6:53:25,74,267.4,0.2,95,284.6,0.3,232.4,1,50,137,0.16,4743.3
8927842,2022-07-25 6:53:26,75,265.9,0.2,94,283,0.3,232.2,1,50,137,0.16,4743.3
8927843,2022-07-25 6:53:27,75,264.6,0.2,94,284,0.3,232.2,1,50,137,0.16,4743.3
8927844,2022-07-25 6:53:28,75,264.4,0.2,94,283,0.3,232,1,50,137,0.16,4743.3
8927845,2022-07-25 6:53:29,76,264.4,0.2,94,281.8,0.3,232,1,50,138,0.16,4743.3
8927846,2022-07-25 6:53:30,75,263.5,0.2,94,280.9,0.3,231.7,1,50.01,138,0.16,4743.3
8927847,2022-07-25 6:53:31,75,264.4,0.2,93,279.5,0.3,231.5,1,50,138,0.16,4743.3
8927848,2022-07-25 6:53:32,74,263.4,0.2,94,278.4,0.3,231.5,1,49.99,138,0.16,4743.3
8927849,2022-07-25 6:53:33,75,265.1,0.2,93,279.6,0.3,231.7,1,49.99,138,0.16,4743.3
8927850,2022-07-25 6:53:34,75,266.6,0.2,93,280.5,0.3,231.7,1,50,138,0.16,4743.3
8927851,2022-07-25 6:53:35,75,268.5,0.2,94,282.1,0.3,232,1,50,137,0.16,4743.3
8927852,2022-07-25 6:53:36,73,269,0.2,94,283.6,0.3,231.7,1,50,137,0.16,4743.3
8927853,2022-07-25 6:53:37,75,266.6,0.2,95,285.2,0.3,232,1,50.01,137,0.16,4743.3
8927854,2022-07-25 6:53:38,74,265.7,0.2,94,284.6,0.3,232,1,49.99,137,0.16,4743.3
8927855,2022-07-25 6:53:39,74,264.6,0.2,93,283.5,0.3,232.4,1,50,137,0.16,4743.3
8927856,2022-07-25 6:53:40,75,262.9,0.2,93,283.2,0.3,232.4,1,49.99,138,0.16,4743.3
8927857,2022-07-25 6:53:41,76,263.1,0.2,94,284.2,0.3,232.4,1,49.99,137,0.16,4743.3
8927858,2022-07-25 6:53:42,76,263.1,0.2,94,285.5,0.3,232.4,1,49.99,137,0.16,4743.3
8927859,2022-07-25 6:53:43,76,261.4,0.2,94,286.7,0.3,232.2,1,50,137,0.16,4743.3
8927860,2022-07-25 6:53:44,75,261.4,0.2,94,287.3,0.3,232.2,1,50,137,0.16,4743.3
8927861,2022-07-25 6:53:45,76,263.5,0.2,93,285.5,0.3,232.2,1,50,137,0.16,4743.3
8927862,2022-07-25 6:53:46,76,261.6,0.2,94,286.8,0.3,232.2,1,50,138,0.16,4743.3
8927863,2022-07-25 6:53:47,75,261.6,0.2,94,287.3,0.3,232,1,50.01,137,0.16,4743.3
8927864,2022-07-25 6:53:48,76,263.7,0.2,94,285.7,0.3,232.4,1,50.01,137,0.16,4743.3
8927865,2022-07-25 6:53:49,76,262.3,0.2,94,286.7,0.3,232.4,1,50.01,138,0.16,4743.3
8927866,2022-07-25 6:53:50,75,262.3,0.2,94,287.3,0.3,232.4,1,49.99,136,0.16,4743.3
8927867,2022-07-25 6:53:51,76,264.4,0.2,94,285.7,0.3,232.6,1,50,137,0.16,4743.3
8927868,2022-07-25 6:53:52,76,263.1,0.2,94,286.7,0.3,232.6,1,49.99,137,0.16,4743.3
8927869,2022-07-25 6:53:53,74,262.3,0.2,94,287.7,0.3,232.6,1,49.99,137,0.16,4743.3
8927870,2022-07-25 6:53:54,76,263.8,0.2,93,285.7,0.3,232.6,1,49.99,137,0.16,4743.3
8927871,2022-07-25 6:53:55,74,261.7,0.2,94,287.9,0.3,232.8,1,49.99,137,0.16,4743.3
8927872,2022-07-25 6:53:56,76,264.1,0.2,94,286.3,0.3,232.6,1,50,137,0.16,4743.3
8927873,2022-07-25 6:53:57,75,264,0.2,94,286.1,0.3,232.6,1,50,137,0.16,4743.3
8927874,2022-07-25 6:53:58,75,265.9,0.2,94,284,0.3,232.4,1,50.01,137,0.16,4743.3
8927875,2022-07-25 6:53:59,75,266.9,0.2,94,283,0.3,232.4,1,50,138,0.16,4743.3
8927876,2022-07-25 6:54:00,76,266.5,0.2,94,281.7,0.3,232.4,1,50.01,138,0.16,4743.3
8927877,2022-07-25 6:54:01,74,268.5,0.2,95,282.6,0.3,232.2,1,50,138,0.16,4743.3
8927878,2022-07-25 6:54:02,76,266.5,0.2,94,284.2,0.3,232.2,1,50,138,0.16,4743.3
8927879,2022-07-25 6:54:03,74,265.3,0.2,94,283.7,0.3,232.2,1,50,138,0.16,4743.3
8927880,2022-07-25 6:54:04,76,265.1,0.2,94,281.7,0.3,232.2,1,50.01,138,0.16,4743.3
8927881,2022-07-25 6:54:05,74,263.8,0.2,94,282.7,0.3,232.2,1,50,137,0.16,4743.3
8927882,2022-07-25 6:54:06,75,264.6,0.2,93,283.6,0.3,232.6,1,50,138,0.16,4743.3
8927883,2022-07-25 6:54:07,75,265.6,0.2,94,284.6,0.3,232.4,1,50.01,137,0.16,4743.3
8927884,2022-07-25 6:54:08,75,267.8,0.2,94,285.7,0.3,232.2,1,50,137,0.16,4743.3
8927885,2022-07-25 6:54:09,75,269.4,0.2,95,287.1,0.3,232.6,1,50.01,137,0.16,4743.3
8927886,2022-07-25 6:54:10,74,269.3,0.2,94,288.8,0.3,232.4,1,50,137,0.16,4743.3
8927887,2022-07-25 6:54:11,75,269.9,0.2,95,289.8,0.3,232.8,1,49.99,136,0.16,4743.3
8927888,2022-07-25 6:54:12,73,268.8,0.2,94,290.2,0.3,232.8,1,50,136,0.16,4743.3
8927889,2022-07-25 6:54:13,74,270.5,0.2,95,287.6,0.3,232.4,1,50,136,0.16,4743.3
8927890,2022-07-25 6:54:14,75,270.9,0.2,94,286.7,0.3,232.4,1,50,136,0.16,4743.3
8927891,2022-07-25 6:54:15,75,268.8,0.2,94,286.7,0.3,232.4,1,50,137,0.16,4743.3
8927892,2022-07-25 6:54:16,73,268.8,0.2,95,288.2,0.3,232.2,1,50,137,0.16,4743.3
8927893,2022-07-25 6:54:17,75,266.8,0.2,94,288.8,0.3,232,1,50,137,0.16,4743.3
8927894,2022-07-25 6:54:18,74,265.6,0.2,94,287.3,0.3,232,1,49.99,137,0.16,4743.3
8927895,2022-07-25 6:54:19,74,264.6,0.2,94,288.2,0.3,232.2,1,50,137,0.16,4743.3
8927896,2022-07-25 6:54:20,73,265.6,0.2,94,289.2,0.3,232.2,1,49.99,137,0.16,4743.3
8927897,2022-07-25 6:54:21,75,266.6,0.2,93,289.8,0.3,232.4,1,50,136,0.16,4743.3
8927898,2022-07-25 6:54:22,74,267.8,0.2,95,287.7,0.3,232.4,1,49.99,137,0.16,4743.3
8927899,2022-07-25 6:54:23,75,266.6,0.2,94,287.3,0.3,232.4,1,50,137,0.16,4743.3
8927900,2022-07-25 6:54:24,76,265.1,0.2,93,286.8,0.3,232.4,1,49.99,138,0.16,4743.3
8927901,2022-07-25 6:54:25,76,263.8,0.2,93,285.7,0.3,232.4,1,49.99,138,0.16,4743.3
8927902,2022-07-25 6:54:26,75,265.1,0.2,94,284.3,0.3,232.4,1,49.99,138,0.16,4743.3
8927903,2022-07-25 6:54:27,75,265.3,0.2,94,283.2,0.3,232.4,1,49.99,138,0.16,4743.3
8927904,2022-07-25 6:54:28,75,262.8,0.2,94,283.2,0.3,232.4,1,49.99,138,0.16,4743.3
8927905,2022-07-25 6:54:29,75,261.2,0.2,94,284.2,0.3,232.4,1,49.99,138,0.16,4743.3
8927906,2022-07-25 6:54:30,76,261.9,0.2,94,285.7,0.3,232.2,1,49.99,137,0.16,4743.3
8927907,2022-07-25 6:54:31,76,261.9,0.2,94,285.8,0.3,232.2,1,49.99,137,0.16,4743.3
8927908,2022-07-25 6:54:32,75,261.9,0.2,95,284.2,0.3,232.2,1,50,137,0.16,4743.3
8927909,2022-07-25 6:54:33,75,261.9,0.2,93,283.3,0.3,232.2,1,49.98,138,0.16,4743.3
8927910,2022-07-25 6:54:34,76,260.3,0.2,95,284.3,0.3,232.4,1,49.99,138,0.16,4743.3
8927911,2022-07-25 6:54:35,76,260.3,0.2,94,286,0.3,232.6,1,49.99,137,0.16,4743.3
8927912,2022-07-25 6:54:36,74,261.9,0.2,94,284.9,0.3,232.4,1,49.99,138,0.16,4743.3
8927913,2022-07-25 6:54:37,76,261.9,0.2,94,285.8,0.3,232.2,1,49.99,138,0.16,4743.3
8927914,2022-07-25 6:54:38,75,263.4,0.2,94,287.7,0.3,232.6,1,49.99,138,0.16,4743.3
8927915,2022-07-25 6:54:39,76,261.9,0.2,94,286.8,0.3,232.8,1,49.99,138,0.16,4743.3
8927916,2022-07-25 6:54:40,76,261.9,0.2,94,285.8,0.3,232.6,1,49.99,138,0.16,4743.3
8927917,2022-07-25 6:54:41,75,263.4,0.2,94,287.3,0.3,232.8,1,49.99,137,0.16,4743.3
8927918,2022-07-25 6:54:42,76,261.9,0.2,94,285.8,0.3,232.8,1,49.99,138,0.16,4743.3
8927919,2022-07-25 6:54:43,75,260.4,0.2,94,284.8,0.3,232.4,1,49.99,138,0.16,4743.3
8927920,2022-07-25 6:54:44,76,262.8,0.2,95,285.4,0.3,232.6,1,49.99,138,0.16,4743.3
8927921,2022-07-25 6:54:45,77,264,0.2,94,286.3,0.3,232.4,1,49.99,137,0.16,4743.3
8927922,2022-07-25 6:54:46,75,264.6,0.2,94,285.7,0.3,232.4,1,49.99,138,0.16,4743.3
8927923,2022-07-25 6:54:47,75,263.4,0.2,94,284.6,0.3,232.4,1,49.99,138,0.16,4743.3
8927924,2022-07-25 6:54:48,75,261.9,0.2,94,283.3,0.3,232.4,1,49.99,138,0.16,4743.3
8927925,2022-07-25 6:54:49,76,261.9,0.2,94,282.3,0.3,232.4,1,49.99,138,0.16,4743.3
8927926,2022-07-25 6:54:50,76,261.9,0.2,95,281.8,0.3,232.4,1,49.98,138,0.16,4743.3
8927927,2022-07-25 6:54:51,74,261.9,0.2,94,282.9,0.3,232.6,1,50,138,0.16,4743.3
8927928,2022-07-25 6:54:52,75,263.2,0.2,94,281.1,0.3,232.6,1,49.99,138,0.16,4743.3
8927929,2022-07-25 6:54:53,75,262,0.2,95,281.7,0.3,232.8,1,49.98,138,0.16,4743.3
8927930,2022-07-25 6:54:54,74,262,0.2,94,282.7,0.3,232.8,1,49.99,138,0.16,4743.3
8927931,2022-07-25 6:54:55,76,264.3,0.2,94,280.6,0.3,232.8,1,49.99,138,0.16,4743.3
8927932,2022-07-25 6:54:56,76,262.8,0.2,95,281.7,0.3,232.8,1,49.99,139,0.16,4743.3
8927933,2022-07-25 6:54:57,76,262.9,0.2,94,282.1,0.3,232.6,1,49.99,138,0.16,4743.3
8927934,2022-07-25 6:54:58,75,264.8,0.2,93,280.6,0.3,232.6,1,49.99,138,0.16,4743.3
8927935,2022-07-25 6:54:59,76,263.5,0.2,95,281.5,0.3,232.4,1,49.99,138,0.16,4743.3
8927936,2022-07-25 6:55:00,76,262.9,0.2,94,283.2,0.3,232.4,1,49.98,138,0.16,4743.3
8927937,2022-07-25 6:55:01,76,262.9,0.2,94,282.3,0.3,232.4,1,49.98,138,0.16,4743.3
8927938,2022-07-25 6:55:02,75,261.2,0.2,94,283.3,0.3,232.4,1,49.98,138,0.16,4743.3
8927939,2022-07-25 6:55:03,75,261.2,0.2,95,284.3,0.3,232.4,1,49.99,138,0.16,4743.3
8927940,2022-07-25 6:55:04,76,261.2,0.2,94,286,0.3,232.8,1,49.99,138,0.16,4743.3
8927941,2022-07-25 6:55:05,77,260.4,0.2,95,286.6,0.3,232.6,1,49.99,137,0.16,4743.3
8927942,2022-07-25 6:55:06,75,259.7,0.2,94,287.6,0.3,233.1,1,49.99,137,0.16,4743.3
8927943,2022-07-25 6:55:07,75,262,0.2,94,286,0.3,233.1,1,49.99,137,0.16,4743.3
8927944,2022-07-25 6:55:08,77,260.6,0.2,95,286.6,0.3,233.1,1,49.99,137,0.16,4743.3
8927945,2022-07-25 6:55:09,75,260.7,0.2,94,287.6,0.3,233.1,1,50,137,0.16,4743.3
8927946,2022-07-25 6:55:10,76,262.2,0.2,94,286,0.3,233.1,1,49.99,137,0.16,4743.3
8927947,2022-07-25 6:55:11,75,264.4,0.2,94,284.8,0.3,233.1,1,50,138,0.16,4743.3
8927948,2022-07-25 6:55:12,76,263.1,0.2,94,285.8,0.3,233.1,1,50,138,0.16,4743.3
8927949,2022-07-25 6:55:13,76,263.2,0.2,94,286.8,0.3,233.1,1,50.01,137,0.16,4743.3
8927950,2022-07-25 6:55:14,75,263.1,0.2,94,287.9,0.3,233.1,1,50,137,0.16,4743.3
8927951,2022-07-25 6:55:15,74,265,0.2,94,289.1,0.3,232.6,1,50,137,0.16,4743.3
8927952,2022-07-25 6:55:16,76,263.2,0.2,94,289.9,0.3,232.8,1,49.99,137,0.16,4743.3
8927953,2022-07-25 6:55:17,75,263.1,0.2,94,289.1,0.3,233.1,1,50,136,0.16,4743.3
8927954,2022-07-25 6:55:18,77,263.1,0.2,94,287,0.3,233.1,1,50.01,137,0.16,4743.3
8927955,2022-07-25 6:55:19,75,264.3,0.2,94,286,0.3,232.8,1,50,138,0.16,4743.3
8927956,2022-07-25 6:55:20,75,262.3,0.2,95,284.5,0.3,233.3,1,50,138,0.16,4743.3
8927957,2022-07-25 6:55:21,75,262.3,0.2,94,283.5,0.3,233.5,1,50,138,0.16,4743.3
8927958,2022-07-25 6:55:22,76,260.7,0.2,95,284.5,0.3,233.3,1,50,138,0.16,4743.3
8927959,2022-07-25 6:55:23,77,259.2,0.2,96,286.7,0.3,233.3,1,50,137,0.16,4743.3
8927960,2022-07-25 6:55:24,77,259.2,0.2,95,286.7,0.3,233.7,1,50,137,0.16,4743.3
8927961,2022-07-25 6:55:25,77,259.2,0.2,95,286.7,0.3,233.3,1,50,137,0.16,4743.3
8927962,2022-07-25 6:55:26,77,259.2,0.2,95,286.7,0.3,233.3,1,49.99,137,0.16,4743.3
8927963,2022-07-25 6:55:27,77,259.4,0.2,95,286.7,0.3,233.3,1,49.99,137,0.16,4743.3
8927964,2022-07-25 6:55:28,77,259.2,0.2,95,286.6,0.3,233.3,1,49.99,137,0.16,4743.3
8927965,2022-07-25 6:55:29,75,259.4,0.2,94,286.1,0.3,233.1,1,49.99,137,0.16,4743.3
8927966,2022-07-25 6:55:30,74,257.9,0.2,95,288.2,0.3,232.8,1,49.99,137,0.16,4743.3
8927967,2022-07-25 6:55:31,77,260.3,0.2,95,286.7,0.3,232.6,1,49.98,137,0.16,4743.3
8927968,2022-07-25 6:55:32,77,261.6,0.2,95,285.7,0.3,232.8,1,49.98,138,0.16,4743.3
8927969,2022-07-25 6:55:33,76,263.1,0.2,94,287.6,0.3,233.1,1,49.98,137,0.16,4743.3
8927970,2022-07-25 6:55:34,77,261.4,0.2,95,286.8,0.3,232.8,1,49.98,138,0.16,4743.3
8927971,2022-07-25 6:55:35,76,261.6,0.2,95,285.7,0.3,232.8,1,49.98,138,0.16,4743.3
8927972,2022-07-25 6:55:36,76,263.1,0.2,94,287.7,0.3,232.8,1,49.99,138,0.16,4743.3
8927973,2022-07-25 6:55:37,78,260.9,0.2,96,286.7,0.3,232.8,1,49.98,138,0.16,4743.3
8927974,2022-07-25 6:55:38,77,260.9,0.2,95,285.7,0.3,233.1,1,49.98,138,0.16,4743.3
8927975,2022-07-25 6:55:39,75,262.5,0.2,95,287.1,0.3,233.1,1,49.99,138,0.16,4743.3
8927976,2022-07-25 6:55:40,76,260.9,0.2,94,286.1,0.3,232.6,1,49.99,138,0.16,4743.3
8927977,2022-07-25 6:55:41,75,259.4,0.2,95,284.6,0.3,233.1,1,49.99,138,0.16,4743.3
8927978,2022-07-25 6:55:42,77,261,0.2,96,285.7,0.3,232.8,1,50,138,0.16,4743.3
8927979,2022-07-25 6:55:43,77,262.6,0.2,95,286.7,0.3,232.8,1,50,138,0.16,4743.3
8927980,2022-07-25 6:55:44,75,262.5,0.2,95,287.1,0.3,232.2,1,50,138,0.16,4743.3
8927981,2022-07-25 6:55:45,76,259.4,0.2,96,285.7,0.3,232,1,50,138,0.16,4743.3
8927982,2022-07-25 6:55:46,77,260.3,0.2,95,285.8,0.3,232.2,1,50,138,0.16,4743.3
8927983,2022-07-25 6:55:47,76,260.3,0.2,95,285.2,0.3,232.4,1,50.01,138,0.16,4743.3
8927984,2022-07-25 6:55:48,77,261.7,0.2,95,286.8,0.3,232.4,1,50,138,0.16,4743.3
8927985,2022-07-25 6:55:49,75,261.7,0.2,95,287.4,0.3,232.4,1,50,138,0.16,4743.3
8927986,2022-07-25 6:55:50,76,260.3,0.2,95,285.4,0.3,232.6,1,50,138,0.16,4743.3
8927987,2022-07-25 6:55:51,75,260.3,0.2,95,284.8,0.3,232.6,1,49.99,138,0.16,4743.3
8927988,2022-07-25 6:55:52,77,260.3,0.2,95,286.4,0.3,232.4,1,50,138,0.16,4743.3
8927989,2022-07-25 6:55:53,75,260.3,0.2,95,287.4,0.3,232.4,1,50,138,0.16,4743.3
8927990,2022-07-25 6:55:54,75,259.5,0.2,95,285.2,0.3,232.6,1,50.01,138,0.16,4743.3
8927991,2022-07-25 6:55:55,76,261,0.2,96,284.2,0.3,232.4,1,50,138,0.16,4743.3
8927992,2022-07-25 6:55:56,75,261,0.2,94,283.6,0.3,232.4,1,50,138,0.16,4743.3
8927993,2022-07-25 6:55:57,76,259.5,0.2,96,285.7,0.3,232.6,1,50,138,0.16,4743.3
8927994,2022-07-25 6:55:58,76,258.1,0.2,95,286.8,0.3,232.2,1,50,137,0.16,4743.3
8927995,2022-07-25 6:55:59,75,258.8,0.2,95,287.3,0.3,232.2,1,50,138,0.16,4743.3
8927996,2022-07-25 6:56:00,76,260.4,0.2,95,285.4,0.3,232,1,49.99,138,0.16,4743.3
8927997,2022-07-25 6:56:01,75,260.6,0.2,95,284.9,0.3,232.2,1,49.99,139,0.16,4743.3
8927998,2022-07-25 6:56:02,76,258.8,0.2,96,286.8,0.3,231.7,1,50,138,0.16,4743.3
8927999,2022-07-25 6:56:03,74,256.7,0.2,95,288.2,0.3,231.7,1,50,138,0.16,4743.3
8928000,2022-07-25 6:56:04,75,258.9,0.2,95,287.4,0.3,231.7,1,50,138,0.16,4743.3
8928001,2022-07-25 6:56:05,76,261.3,0.2,96,285.5,0.3,232,1,49.99,138,0.16,4743.3
8928002,2022-07-25 6:56:06,75,260.7,0.2,94,283.9,0.3,232,1,50,139,0.16,4743.3
8928003,2022-07-25 6:56:07,76,262.2,0.2,95,285.4,0.3,232,1,49.99,139,0.16,4743.3
8928004,2022-07-25 6:56:08,77,260.7,0.2,95,286.6,0.3,232,1,49.99,138,0.16,4743.3
8928005,2022-07-25 6:56:09,77,260.9,0.2,96,287,0.3,232.2,1,49.99,138,0.16,4743.3
8928006,2022-07-25 6:56:10,77,260.9,0.2,95,286.6,0.3,232.2,1,49.99,139,0.16,4743.3
8928007,2022-07-25 6:56:11,77,260.9,0.2,95,287,0.3,232.2,1,50,138,0.16,4743.3
8928008,2022-07-25 6:56:12,77,261.7,0.2,96,285.5,0.3,232,1,49.99,139,0.16,4743.3
8928009,2022-07-25 6:56:13,75,261.9,0.2,95,284.9,0.3,232.2,1,50,139,0.16,4743.3
8928010,2022-07-25 6:56:14,77,264,0.2,96,287,0.3,231.7,1,49.99,139,0.16,4743.3
8928011,2022-07-25 6:56:15,74,265.1,0.2,95,288,0.3,232,1,49.99,139,0.16,4743.3
8928012,2022-07-25 6:56:16,75,262.5,0.2,95,288,0.3,232,1,50,139,0.16,4743.3
8928013,2022-07-25 6:56:17,76,265.1,0.2,95,287,0.3,231.5,1,49.99,139,0.16,4743.3
8928014,2022-07-25 6:56:18,76,263.1,0.2,95,286,0.3,231.5,1,50,139,0.16,4743.3
8928015,2022-07-25 6:56:19,75,263.7,0.2,95,284.9,0.3,231.5,1,49.99,139,0.16,4743.3
8928016,2022-07-25 6:56:20,75,264.7,0.2,94,283.3,0.3,231.7,1,49.99,139,0.16,4743.3
8928017,2022-07-25 6:56:21,75,265.3,0.2,95,282.3,0.3,231.7,1,49.99,139,0.16,4743.3
8928018,2022-07-25 6:56:22,76,263.8,0.2,95,281.2,0.3,232,1,49.99,139,0.16,4743.3
8928019,2022-07-25 6:56:23,77,263.8,0.2,95,280.8,0.3,231.3,1,49.98,140,0.16,4743.3
8928020,2022-07-25 6:56:24,75,265.1,0.2,95,282.4,0.3,232,1,49.99,139,0.16,4743.3
