HOY;DOY;Month;Day;Hour;Global_irradiance;Direct_irradiance;Diffuse_irradiance
5943;248;9;5;15;0.188888888888889;0.083333333333333;0.10555555555555601
5944;248;9;5;16;0.141666666666667;0.058333333333333;0.083333333333333
5945;248;9;5;17;0.083333333333333;0.025;0.058333333333333
5946;248;9;5;18;0.036111111111111;0.011111111111111;0.025
5947;248;9;5;19;0.011111111111111;0.0;0.011111111111111
5948;248;9;5;20;0.0;0.0;0.0
5949;248;9;5;21;0.0;0.0;0.0
5950;248;9;5;22;0.0;0.0;0.0
5951;248;9;5;23;0.0;0.0;0.0
5952;248;9;5;24;0.0;0.0;0.0
5953;249;9;6;1;0.0;0.0;0.0
5954;249;9;6;2;0.0;0.0;0.0
5955;249;9;6;3;0.0;0.0;0.0
5956;249;9;6;4;0.0;0.0;0.0
5957;249;9;6;5;0.0;0.0;0.0
5958;249;9;6;6;0.011111111111111;0.0;0.011111111111111
5959;249;9;6;7;0.047222222222222;0.011111111111111;0.036111111111111
5960;249;9;6;8;0.094444444444445;0.036111111111111;0.058333333333333
5961;249;9;6;9;0.152777777777778;0.058333333333333;0.094444444444445
5962;249;9;6;10;0.2;0.08055555555555599;0.11944444444444399
5963;249;9;6;11;0.24722222222222198;0.10555555555555601;0.141666666666667
5964;249;9;6;12;0.261111111111111;0.11944444444444399;0.141666666666667
5965;249;9;6;13;0.261111111111111;0.11944444444444399;0.141666666666667
5966;249;9;6;14;0.236111111111111;0.10555555555555601;0.130555555555556
5967;249;9;6;15;0.188888888888889;0.083333333333333;0.10555555555555601
5968;249;9;6;16;0.141666666666667;0.058333333333333;0.083333333333333
5969;249;9;6;17;0.083333333333333;0.025;0.058333333333333
5970;249;9;6;18;0.036111111111111;0.011111111111111;0.025
5971;249;9;6;19;0.011111111111111;0.0;0.011111111111111
5972;249;9;6;20;0.0;0.0;0.0
5973;249;9;6;21;0.0;0.0;0.0
5974;249;9;6;22;0.0;0.0;0.0
5975;249;9;6;23;0.0;0.0;0.0
5976;249;9;6;24;0.0;0.0;0.0
5977;250;9;7;1;0.0;0.0;0.0
5978;250;9;7;2;0.0;0.0;0.0
5979;250;9;7;3;0.0;0.0;0.0
5980;250;9;7;4;0.0;0.0;0.0
5981;250;9;7;5;0.0;0.0;0.0
5982;250;9;7;6;0.011111111111111;0.0;0.011111111111111
5983;250;9;7;7;0.047222222222222;0.011111111111111;0.036111111111111
5984;250;9;7;8;0.094444444444445;0.036111111111111;0.058333333333333
5985;250;9;7;9;0.152777777777778;0.058333333333333;0.094444444444445
5986;250;9;7;10;0.2;0.08055555555555599;0.11944444444444399
5987;250;9;7;11;0.24722222222222198;0.10555555555555601;0.141666666666667
5988;250;9;7;12;0.261111111111111;0.11944444444444399;0.141666666666667
5989;250;9;7;13;0.261111111111111;0.11944444444444399;0.141666666666667
5990;250;9;7;14;0.236111111111111;0.10555555555555601;0.130555555555556
5991;250;9;7;15;0.188888888888889;0.083333333333333;0.10555555555555601
5992;250;9;7;16;0.141666666666667;0.058333333333333;0.083333333333333
5993;250;9;7;17;0.083333333333333;0.025;0.058333333333333
5994;250;9;7;18;0.036111111111111;0.011111111111111;0.025
5995;250;9;7;19;0.011111111111111;0.0;0.011111111111111
5996;250;9;7;20;0.0;0.0;0.0
5997;250;9;7;21;0.0;0.0;0.0
5998;250;9;7;22;0.0;0.0;0.0
5999;250;9;7;23;0.0;0.0;0.0
6000;250;9;7;24;0.0;0.0;0.0
6001;251;9;8;1;0.0;0.0;0.0
6002;251;9;8;2;0.0;0.0;0.0
6003;251;9;8;3;0.0;0.0;0.0
6004;251;9;8;4;0.0;0.0;0.0
6005;251;9;8;5;0.0;0.0;0.0
6006;251;9;8;6;0.011111111111111;0.0;0.011111111111111
6007;251;9;8;7;0.047222222222222;0.011111111111111;0.036111111111111
6008;251;9;8;8;0.094444444444445;0.036111111111111;0.058333333333333
6009;251;9;8;9;0.152777777777778;0.058333333333333;0.094444444444445
6010;251;9;8;10;0.2;0.08055555555555599;0.11944444444444399
6011;251;9;8;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6012;251;9;8;12;0.261111111111111;0.11944444444444399;0.141666666666667
6013;251;9;8;13;0.261111111111111;0.11944444444444399;0.141666666666667
6014;251;9;8;14;0.236111111111111;0.10555555555555601;0.130555555555556
6015;251;9;8;15;0.188888888888889;0.083333333333333;0.10555555555555601
6016;251;9;8;16;0.141666666666667;0.058333333333333;0.083333333333333
6017;251;9;8;17;0.083333333333333;0.025;0.058333333333333
6018;251;9;8;18;0.036111111111111;0.011111111111111;0.025
6019;251;9;8;19;0.011111111111111;0.0;0.011111111111111
6020;251;9;8;20;0.0;0.0;0.0
6021;251;9;8;21;0.0;0.0;0.0
6022;251;9;8;22;0.0;0.0;0.0
6023;251;9;8;23;0.0;0.0;0.0
6024;251;9;8;24;0.0;0.0;0.0
6025;252;9;9;1;0.0;0.0;0.0
6026;252;9;9;2;0.0;0.0;0.0
6027;252;9;9;3;0.0;0.0;0.0
6028;252;9;9;4;0.0;0.0;0.0
6029;252;9;9;5;0.0;0.0;0.0
6030;252;9;9;6;0.011111111111111;0.0;0.011111111111111
6031;252;9;9;7;0.047222222222222;0.011111111111111;0.036111111111111
6032;252;9;9;8;0.094444444444445;0.036111111111111;0.058333333333333
6033;252;9;9;9;0.152777777777778;0.058333333333333;0.094444444444445
6034;252;9;9;10;0.2;0.08055555555555599;0.11944444444444399
6035;252;9;9;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6036;252;9;9;12;0.261111111111111;0.11944444444444399;0.141666666666667
6037;252;9;9;13;0.261111111111111;0.11944444444444399;0.141666666666667
6038;252;9;9;14;0.236111111111111;0.10555555555555601;0.130555555555556
6039;252;9;9;15;0.188888888888889;0.083333333333333;0.10555555555555601
6040;252;9;9;16;0.141666666666667;0.058333333333333;0.083333333333333
6041;252;9;9;17;0.083333333333333;0.025;0.058333333333333
6042;252;9;9;18;0.036111111111111;0.011111111111111;0.025
6043;252;9;9;19;0.011111111111111;0.0;0.011111111111111
6044;252;9;9;20;0.0;0.0;0.0
6045;252;9;9;21;0.0;0.0;0.0
6046;252;9;9;22;0.0;0.0;0.0
6047;252;9;9;23;0.0;0.0;0.0
6048;252;9;9;24;0.0;0.0;0.0
6049;253;9;10;1;0.0;0.0;0.0
6050;253;9;10;2;0.0;0.0;0.0
6051;253;9;10;3;0.0;0.0;0.0
6052;253;9;10;4;0.0;0.0;0.0
6053;253;9;10;5;0.0;0.0;0.0
6054;253;9;10;6;0.011111111111111;0.0;0.011111111111111
6055;253;9;10;7;0.047222222222222;0.011111111111111;0.036111111111111
6056;253;9;10;8;0.094444444444445;0.036111111111111;0.058333333333333
6057;253;9;10;9;0.152777777777778;0.058333333333333;0.094444444444445
6058;253;9;10;10;0.2;0.08055555555555599;0.11944444444444399
6059;253;9;10;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6060;253;9;10;12;0.261111111111111;0.11944444444444399;0.141666666666667
6061;253;9;10;13;0.261111111111111;0.11944444444444399;0.141666666666667
6062;253;9;10;14;0.236111111111111;0.10555555555555601;0.130555555555556
6063;253;9;10;15;0.188888888888889;0.083333333333333;0.10555555555555601
6064;253;9;10;16;0.141666666666667;0.058333333333333;0.083333333333333
6065;253;9;10;17;0.083333333333333;0.025;0.058333333333333
6066;253;9;10;18;0.036111111111111;0.011111111111111;0.025
6067;253;9;10;19;0.011111111111111;0.0;0.011111111111111
6068;253;9;10;20;0.0;0.0;0.0
6069;253;9;10;21;0.0;0.0;0.0
6070;253;9;10;22;0.0;0.0;0.0
6071;253;9;10;23;0.0;0.0;0.0
6072;253;9;10;24;0.0;0.0;0.0
6073;254;9;11;1;0.0;0.0;0.0
6074;254;9;11;2;0.0;0.0;0.0
6075;254;9;11;3;0.0;0.0;0.0
6076;254;9;11;4;0.0;0.0;0.0
6077;254;9;11;5;0.0;0.0;0.0
6078;254;9;11;6;0.011111111111111;0.0;0.011111111111111
6079;254;9;11;7;0.047222222222222;0.011111111111111;0.036111111111111
6080;254;9;11;8;0.094444444444445;0.036111111111111;0.058333333333333
6081;254;9;11;9;0.152777777777778;0.058333333333333;0.094444444444445
6082;254;9;11;10;0.2;0.08055555555555599;0.11944444444444399
6083;254;9;11;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6084;254;9;11;12;0.261111111111111;0.11944444444444399;0.141666666666667
6085;254;9;11;13;0.261111111111111;0.11944444444444399;0.141666666666667
6086;254;9;11;14;0.236111111111111;0.10555555555555601;0.130555555555556
6087;254;9;11;15;0.188888888888889;0.083333333333333;0.10555555555555601
6088;254;9;11;16;0.141666666666667;0.058333333333333;0.083333333333333
6089;254;9;11;17;0.083333333333333;0.025;0.058333333333333
6090;254;9;11;18;0.036111111111111;0.011111111111111;0.025
6091;254;9;11;19;0.011111111111111;0.0;0.011111111111111
6092;254;9;11;20;0.0;0.0;0.0
6093;254;9;11;21;0.0;0.0;0.0
6094;254;9;11;22;0.0;0.0;0.0
6095;254;9;11;23;0.0;0.0;0.0
6096;254;9;11;24;0.0;0.0;0.0
6097;255;9;12;1;0.0;0.0;0.0
6098;255;9;12;2;0.0;0.0;0.0
6099;255;9;12;3;0.0;0.0;0.0
6100;255;9;12;4;0.0;0.0;0.0
6101;255;9;12;5;0.0;0.0;0.0
6102;255;9;12;6;0.011111111111111;0.0;0.011111111111111
6103;255;9;12;7;0.047222222222222;0.011111111111111;0.036111111111111
6104;255;9;12;8;0.094444444444445;0.036111111111111;0.058333333333333
6105;255;9;12;9;0.152777777777778;0.058333333333333;0.094444444444445
6106;255;9;12;10;0.2;0.08055555555555599;0.11944444444444399
6107;255;9;12;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6108;255;9;12;12;0.261111111111111;0.11944444444444399;0.141666666666667
6109;255;9;12;13;0.261111111111111;0.11944444444444399;0.141666666666667
6110;255;9;12;14;0.236111111111111;0.10555555555555601;0.130555555555556
6111;255;9;12;15;0.188888888888889;0.083333333333333;0.10555555555555601
6112;255;9;12;16;0.141666666666667;0.058333333333333;0.083333333333333
6113;255;9;12;17;0.083333333333333;0.025;0.058333333333333
6114;255;9;12;18;0.036111111111111;0.011111111111111;0.025
6115;255;9;12;19;0.011111111111111;0.0;0.011111111111111
6116;255;9;12;20;0.0;0.0;0.0
6117;255;9;12;21;0.0;0.0;0.0
6118;255;9;12;22;0.0;0.0;0.0
6119;255;9;12;23;0.0;0.0;0.0
6120;255;9;12;24;0.0;0.0;0.0
6121;256;9;13;1;0.0;0.0;0.0
6122;256;9;13;2;0.0;0.0;0.0
6123;256;9;13;3;0.0;0.0;0.0
6124;256;9;13;4;0.0;0.0;0.0
6125;256;9;13;5;0.0;0.0;0.0
6126;256;9;13;6;0.011111111111111;0.0;0.011111111111111
6127;256;9;13;7;0.047222222222222;0.011111111111111;0.036111111111111
6128;256;9;13;8;0.094444444444445;0.036111111111111;0.058333333333333
6129;256;9;13;9;0.152777777777778;0.058333333333333;0.094444444444445
6130;256;9;13;10;0.2;0.08055555555555599;0.11944444444444399
6131;256;9;13;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6132;256;9;13;12;0.261111111111111;0.11944444444444399;0.141666666666667
6133;256;9;13;13;0.261111111111111;0.11944444444444399;0.141666666666667
6134;256;9;13;14;0.236111111111111;0.10555555555555601;0.130555555555556
6135;256;9;13;15;0.188888888888889;0.083333333333333;0.10555555555555601
6136;256;9;13;16;0.141666666666667;0.058333333333333;0.083333333333333
6137;256;9;13;17;0.083333333333333;0.025;0.058333333333333
6138;256;9;13;18;0.036111111111111;0.011111111111111;0.025
6139;256;9;13;19;0.011111111111111;0.0;0.011111111111111
6140;256;9;13;20;0.0;0.0;0.0
6141;256;9;13;21;0.0;0.0;0.0
6142;256;9;13;22;0.0;0.0;0.0
6143;256;9;13;23;0.0;0.0;0.0
6144;256;9;13;24;0.0;0.0;0.0
6145;257;9;14;1;0.0;0.0;0.0
6146;257;9;14;2;0.0;0.0;0.0
6147;257;9;14;3;0.0;0.0;0.0
6148;257;9;14;4;0.0;0.0;0.0
6149;257;9;14;5;0.0;0.0;0.0
6150;257;9;14;6;0.011111111111111;0.0;0.011111111111111
6151;257;9;14;7;0.047222222222222;0.011111111111111;0.036111111111111
6152;257;9;14;8;0.094444444444445;0.036111111111111;0.058333333333333
6153;257;9;14;9;0.152777777777778;0.058333333333333;0.094444444444445
6154;257;9;14;10;0.2;0.08055555555555599;0.11944444444444399
6155;257;9;14;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6156;257;9;14;12;0.261111111111111;0.11944444444444399;0.141666666666667
6157;257;9;14;13;0.261111111111111;0.11944444444444399;0.141666666666667
6158;257;9;14;14;0.236111111111111;0.10555555555555601;0.130555555555556
6159;257;9;14;15;0.188888888888889;0.083333333333333;0.10555555555555601
6160;257;9;14;16;0.141666666666667;0.058333333333333;0.083333333333333
6161;257;9;14;17;0.083333333333333;0.025;0.058333333333333
6162;257;9;14;18;0.036111111111111;0.011111111111111;0.025
6163;257;9;14;19;0.011111111111111;0.0;0.011111111111111
6164;257;9;14;20;0.0;0.0;0.0
6165;257;9;14;21;0.0;0.0;0.0
6166;257;9;14;22;0.0;0.0;0.0
6167;257;9;14;23;0.0;0.0;0.0
6168;257;9;14;24;0.0;0.0;0.0
6169;258;9;15;1;0.0;0.0;0.0
6170;258;9;15;2;0.0;0.0;0.0
6171;258;9;15;3;0.0;0.0;0.0
6172;258;9;15;4;0.0;0.0;0.0
6173;258;9;15;5;0.0;0.0;0.0
6174;258;9;15;6;0.011111111111111;0.0;0.011111111111111
6175;258;9;15;7;0.047222222222222;0.011111111111111;0.036111111111111
6176;258;9;15;8;0.094444444444445;0.036111111111111;0.058333333333333
6177;258;9;15;9;0.152777777777778;0.058333333333333;0.094444444444445
6178;258;9;15;10;0.2;0.08055555555555599;0.11944444444444399
6179;258;9;15;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6180;258;9;15;12;0.261111111111111;0.11944444444444399;0.141666666666667
6181;258;9;15;13;0.261111111111111;0.11944444444444399;0.141666666666667
6182;258;9;15;14;0.236111111111111;0.10555555555555601;0.130555555555556
6183;258;9;15;15;0.188888888888889;0.083333333333333;0.10555555555555601
6184;258;9;15;16;0.141666666666667;0.058333333333333;0.083333333333333
6185;258;9;15;17;0.083333333333333;0.025;0.058333333333333
6186;258;9;15;18;0.036111111111111;0.011111111111111;0.025
6187;258;9;15;19;0.011111111111111;0.0;0.011111111111111
6188;258;9;15;20;0.0;0.0;0.0
6189;258;9;15;21;0.0;0.0;0.0
6190;258;9;15;22;0.0;0.0;0.0
6191;258;9;15;23;0.0;0.0;0.0
6192;258;9;15;24;0.0;0.0;0.0
6193;259;9;16;1;0.0;0.0;0.0
6194;259;9;16;2;0.0;0.0;0.0
6195;259;9;16;3;0.0;0.0;0.0
6196;259;9;16;4;0.0;0.0;0.0
6197;259;9;16;5;0.0;0.0;0.0
6198;259;9;16;6;0.011111111111111;0.0;0.011111111111111
6199;259;9;16;7;0.047222222222222;0.011111111111111;0.036111111111111
6200;259;9;16;8;0.094444444444445;0.036111111111111;0.058333333333333
6201;259;9;16;9;0.152777777777778;0.058333333333333;0.094444444444445
6202;259;9;16;10;0.2;0.08055555555555599;0.11944444444444399
6203;259;9;16;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6204;259;9;16;12;0.261111111111111;0.11944444444444399;0.141666666666667
6205;259;9;16;13;0.261111111111111;0.11944444444444399;0.141666666666667
6206;259;9;16;14;0.236111111111111;0.10555555555555601;0.130555555555556
6207;259;9;16;15;0.188888888888889;0.083333333333333;0.10555555555555601
6208;259;9;16;16;0.141666666666667;0.058333333333333;0.083333333333333
6209;259;9;16;17;0.083333333333333;0.025;0.058333333333333
6210;259;9;16;18;0.036111111111111;0.011111111111111;0.025
6211;259;9;16;19;0.011111111111111;0.0;0.011111111111111
6212;259;9;16;20;0.0;0.0;0.0
6213;259;9;16;21;0.0;0.0;0.0
6214;259;9;16;22;0.0;0.0;0.0
6215;259;9;16;23;0.0;0.0;0.0
6216;259;9;16;24;0.0;0.0;0.0
6217;260;9;17;1;0.0;0.0;0.0
6218;260;9;17;2;0.0;0.0;0.0
6219;260;9;17;3;0.0;0.0;0.0
6220;260;9;17;4;0.0;0.0;0.0
6221;260;9;17;5;0.0;0.0;0.0
6222;260;9;17;6;0.011111111111111;0.0;0.011111111111111
6223;260;9;17;7;0.047222222222222;0.011111111111111;0.036111111111111
6224;260;9;17;8;0.094444444444445;0.036111111111111;0.058333333333333
6225;260;9;17;9;0.152777777777778;0.058333333333333;0.094444444444445
6226;260;9;17;10;0.2;0.08055555555555599;0.11944444444444399
6227;260;9;17;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6228;260;9;17;12;0.261111111111111;0.11944444444444399;0.141666666666667
6229;260;9;17;13;0.261111111111111;0.11944444444444399;0.141666666666667
6230;260;9;17;14;0.236111111111111;0.10555555555555601;0.130555555555556
6231;260;9;17;15;0.188888888888889;0.083333333333333;0.10555555555555601
6232;260;9;17;16;0.141666666666667;0.058333333333333;0.083333333333333
6233;260;9;17;17;0.083333333333333;0.025;0.058333333333333
6234;260;9;17;18;0.036111111111111;0.011111111111111;0.025
6235;260;9;17;19;0.011111111111111;0.0;0.011111111111111
6236;260;9;17;20;0.0;0.0;0.0
6237;260;9;17;21;0.0;0.0;0.0
6238;260;9;17;22;0.0;0.0;0.0
6239;260;9;17;23;0.0;0.0;0.0
6240;260;9;17;24;0.0;0.0;0.0
6241;261;9;18;1;0.0;0.0;0.0
6242;261;9;18;2;0.0;0.0;0.0
6243;261;9;18;3;0.0;0.0;0.0
6244;261;9;18;4;0.0;0.0;0.0
6245;261;9;18;5;0.0;0.0;0.0
6246;261;9;18;6;0.011111111111111;0.0;0.011111111111111
6247;261;9;18;7;0.047222222222222;0.011111111111111;0.036111111111111
6248;261;9;18;8;0.094444444444445;0.036111111111111;0.058333333333333
6249;261;9;18;9;0.152777777777778;0.058333333333333;0.094444444444445
6250;261;9;18;10;0.2;0.08055555555555599;0.11944444444444399
6251;261;9;18;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6252;261;9;18;12;0.261111111111111;0.11944444444444399;0.141666666666667
6253;261;9;18;13;0.261111111111111;0.11944444444444399;0.141666666666667
6254;261;9;18;14;0.236111111111111;0.10555555555555601;0.130555555555556
6255;261;9;18;15;0.188888888888889;0.083333333333333;0.10555555555555601
6256;261;9;18;16;0.141666666666667;0.058333333333333;0.083333333333333
6257;261;9;18;17;0.083333333333333;0.025;0.058333333333333
6258;261;9;18;18;0.036111111111111;0.011111111111111;0.025
6259;261;9;18;19;0.011111111111111;0.0;0.011111111111111
6260;261;9;18;20;0.0;0.0;0.0
6261;261;9;18;21;0.0;0.0;0.0
6262;261;9;18;22;0.0;0.0;0.0
6263;261;9;18;23;0.0;0.0;0.0
6264;261;9;18;24;0.0;0.0;0.0
6265;262;9;19;1;0.0;0.0;0.0
6266;262;9;19;2;0.0;0.0;0.0
6267;262;9;19;3;0.0;0.0;0.0
6268;262;9;19;4;0.0;0.0;0.0
6269;262;9;19;5;0.0;0.0;0.0
6270;262;9;19;6;0.011111111111111;0.0;0.011111111111111
6271;262;9;19;7;0.047222222222222;0.011111111111111;0.036111111111111
6272;262;9;19;8;0.094444444444445;0.036111111111111;0.058333333333333
6273;262;9;19;9;0.152777777777778;0.058333333333333;0.094444444444445
6274;262;9;19;10;0.2;0.08055555555555599;0.11944444444444399
6275;262;9;19;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6276;262;9;19;12;0.261111111111111;0.11944444444444399;0.141666666666667
6277;262;9;19;13;0.261111111111111;0.11944444444444399;0.141666666666667
6278;262;9;19;14;0.236111111111111;0.10555555555555601;0.130555555555556
6279;262;9;19;15;0.188888888888889;0.083333333333333;0.10555555555555601
6280;262;9;19;16;0.141666666666667;0.058333333333333;0.083333333333333
6281;262;9;19;17;0.083333333333333;0.025;0.058333333333333
6282;262;9;19;18;0.036111111111111;0.011111111111111;0.025
6283;262;9;19;19;0.011111111111111;0.0;0.011111111111111
6284;262;9;19;20;0.0;0.0;0.0
6285;262;9;19;21;0.0;0.0;0.0
6286;262;9;19;22;0.0;0.0;0.0
6287;262;9;19;23;0.0;0.0;0.0
6288;262;9;19;24;0.0;0.0;0.0
6289;263;9;20;1;0.0;0.0;0.0
6290;263;9;20;2;0.0;0.0;0.0
6291;263;9;20;3;0.0;0.0;0.0
6292;263;9;20;4;0.0;0.0;0.0
6293;263;9;20;5;0.0;0.0;0.0
6294;263;9;20;6;0.011111111111111;0.0;0.011111111111111
6295;263;9;20;7;0.047222222222222;0.011111111111111;0.036111111111111
6296;263;9;20;8;0.094444444444445;0.036111111111111;0.058333333333333
6297;263;9;20;9;0.152777777777778;0.058333333333333;0.094444444444445
6298;263;9;20;10;0.2;0.08055555555555599;0.11944444444444399
6299;263;9;20;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6300;263;9;20;12;0.261111111111111;0.11944444444444399;0.141666666666667
6301;263;9;20;13;0.261111111111111;0.11944444444444399;0.141666666666667
6302;263;9;20;14;0.236111111111111;0.10555555555555601;0.130555555555556
6303;263;9;20;15;0.188888888888889;0.083333333333333;0.10555555555555601
6304;263;9;20;16;0.141666666666667;0.058333333333333;0.083333333333333
6305;263;9;20;17;0.083333333333333;0.025;0.058333333333333
6306;263;9;20;18;0.036111111111111;0.011111111111111;0.025
6307;263;9;20;19;0.011111111111111;0.0;0.011111111111111
6308;263;9;20;20;0.0;0.0;0.0
6309;263;9;20;21;0.0;0.0;0.0
6310;263;9;20;22;0.0;0.0;0.0
6311;263;9;20;23;0.0;0.0;0.0
6312;263;9;20;24;0.0;0.0;0.0
6313;264;9;21;1;0.0;0.0;0.0
6314;264;9;21;2;0.0;0.0;0.0
6315;264;9;21;3;0.0;0.0;0.0
6316;264;9;21;4;0.0;0.0;0.0
6317;264;9;21;5;0.0;0.0;0.0
6318;264;9;21;6;0.011111111111111;0.0;0.011111111111111
6319;264;9;21;7;0.047222222222222;0.011111111111111;0.036111111111111
6320;264;9;21;8;0.094444444444445;0.036111111111111;0.058333333333333
6321;264;9;21;9;0.152777777777778;0.058333333333333;0.094444444444445
6322;264;9;21;10;0.2;0.08055555555555599;0.11944444444444399
6323;264;9;21;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6324;264;9;21;12;0.261111111111111;0.11944444444444399;0.141666666666667
6325;264;9;21;13;0.261111111111111;0.11944444444444399;0.141666666666667
6326;264;9;21;14;0.236111111111111;0.10555555555555601;0.130555555555556
6327;264;9;21;15;0.188888888888889;0.083333333333333;0.10555555555555601
6328;264;9;21;16;0.141666666666667;0.058333333333333;0.083333333333333
6329;264;9;21;17;0.083333333333333;0.025;0.058333333333333
6330;264;9;21;18;0.036111111111111;0.011111111111111;0.025
6331;264;9;21;19;0.011111111111111;0.0;0.011111111111111
6332;264;9;21;20;0.0;0.0;0.0
6333;264;9;21;21;0.0;0.0;0.0
6334;264;9;21;22;0.0;0.0;0.0
6335;264;9;21;23;0.0;0.0;0.0
6336;264;9;21;24;0.0;0.0;0.0
6337;265;9;22;1;0.0;0.0;0.0
6338;265;9;22;2;0.0;0.0;0.0
6339;265;9;22;3;0.0;0.0;0.0
6340;265;9;22;4;0.0;0.0;0.0
6341;265;9;22;5;0.0;0.0;0.0
6342;265;9;22;6;0.011111111111111;0.0;0.011111111111111
6343;265;9;22;7;0.047222222222222;0.011111111111111;0.036111111111111
6344;265;9;22;8;0.094444444444445;0.036111111111111;0.058333333333333
6345;265;9;22;9;0.152777777777778;0.058333333333333;0.094444444444445
6346;265;9;22;10;0.2;0.08055555555555599;0.11944444444444399
6347;265;9;22;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6348;265;9;22;12;0.261111111111111;0.11944444444444399;0.141666666666667
6349;265;9;22;13;0.261111111111111;0.11944444444444399;0.141666666666667
6350;265;9;22;14;0.236111111111111;0.10555555555555601;0.130555555555556
6351;265;9;22;15;0.188888888888889;0.083333333333333;0.10555555555555601
6352;265;9;22;16;0.141666666666667;0.058333333333333;0.083333333333333
6353;265;9;22;17;0.083333333333333;0.025;0.058333333333333
6354;265;9;22;18;0.036111111111111;0.011111111111111;0.025
6355;265;9;22;19;0.011111111111111;0.0;0.011111111111111
6356;265;9;22;20;0.0;0.0;0.0
6357;265;9;22;21;0.0;0.0;0.0
6358;265;9;22;22;0.0;0.0;0.0
6359;265;9;22;23;0.0;0.0;0.0
6360;265;9;22;24;0.0;0.0;0.0
6361;266;9;23;1;0.0;0.0;0.0
6362;266;9;23;2;0.0;0.0;0.0
6363;266;9;23;3;0.0;0.0;0.0
6364;266;9;23;4;0.0;0.0;0.0
6365;266;9;23;5;0.0;0.0;0.0
6366;266;9;23;6;0.011111111111111;0.0;0.011111111111111
6367;266;9;23;7;0.047222222222222;0.011111111111111;0.036111111111111
6368;266;9;23;8;0.094444444444445;0.036111111111111;0.058333333333333
6369;266;9;23;9;0.152777777777778;0.058333333333333;0.094444444444445
6370;266;9;23;10;0.2;0.08055555555555599;0.11944444444444399
6371;266;9;23;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6372;266;9;23;12;0.261111111111111;0.11944444444444399;0.141666666666667
6373;266;9;23;13;0.261111111111111;0.11944444444444399;0.141666666666667
6374;266;9;23;14;0.236111111111111;0.10555555555555601;0.130555555555556
6375;266;9;23;15;0.188888888888889;0.083333333333333;0.10555555555555601
6376;266;9;23;16;0.141666666666667;0.058333333333333;0.083333333333333
6377;266;9;23;17;0.083333333333333;0.025;0.058333333333333
6378;266;9;23;18;0.036111111111111;0.011111111111111;0.025
6379;266;9;23;19;0.011111111111111;0.0;0.011111111111111
6380;266;9;23;20;0.0;0.0;0.0
6381;266;9;23;21;0.0;0.0;0.0
6382;266;9;23;22;0.0;0.0;0.0
6383;266;9;23;23;0.0;0.0;0.0
6384;266;9;23;24;0.0;0.0;0.0
6385;267;9;24;1;0.0;0.0;0.0
6386;267;9;24;2;0.0;0.0;0.0
6387;267;9;24;3;0.0;0.0;0.0
6388;267;9;24;4;0.0;0.0;0.0
6389;267;9;24;5;0.0;0.0;0.0
6390;267;9;24;6;0.011111111111111;0.0;0.011111111111111
6391;267;9;24;7;0.047222222222222;0.011111111111111;0.036111111111111
6392;267;9;24;8;0.094444444444445;0.036111111111111;0.058333333333333
6393;267;9;24;9;0.152777777777778;0.058333333333333;0.094444444444445
6394;267;9;24;10;0.2;0.08055555555555599;0.11944444444444399
6395;267;9;24;11;0.24722222222222198;0.10555555555555601;0.141666666666667
6396;267;9;24;12;0.261111111111111;0.11944444444444399;0.141666666666667
6397;267;9;24;13;0.261111111111111;0.11944444444444399;0.141666666666667
6398;267;9;24;14;0.236111111111111;0.10555555555555601;0.130555555555556
6399;267;9;24;15;0.188888888888889;0.083333333333333;0.10555555555555601
6400;267;9;24;16;0.141666666666667;0.058333333333333;0.083333333333333
6401;267;9;24;17;0.083333333333333;0.025;0.058333333333333
6402;267;9;24;18;0.036111111111111;0.011111111111111;0.025
6403;267;9;24;19;0.011111111111111;0.0;0.011111111111111
6404;267;9;24;20;0.0;0.0;0.0
6405;267;9;24;21;0.0;0.0;0.0
6406;267;9;24;22;0.0;0.0;0.0
6407;267;9;24;23;0.0;0.0;0.0
6408;267;9;24;24;0.0;0.0;0.0
6409;268;9;25;1;0.0;0.0;0.0
6410;268;9;25;2;0.0;0.0;0.0
6411;268;9;25;3;0.0;0.0;0.0
6412;268;9;25;4;0.0;0.0;0.0
6413;268;9;25;5;0.0;0.0;0.0
6414;268;9;25;6;0.011111111111111;0.0;0.011111111111111
6415;268;9;25;7;0.047222222222222;0.011111111111111;0.036111111111111
6416;268;9;25;8;0.094444444444445;0.036111111111111;0.058333333333333
